# index, name, date, _pos
25756,9510238,1995-10-06,"array([-32.64872893,   0.03715492])"
25757,9511001,,"array([-36.15573465,   0.36993926])"
25758,9511003,,"array([-35.32597458,  -0.20970809])"
25759,9511016,,"array([-35.22955099,   3.45946201])"
25760,9511017,,"array([-35.81632976,   2.62540694])"
25761,9511018,,"array([-36.80007479,   1.38608055])"
25762,9511019,,"array([-35.82466573,   2.95664633])"
25763,9511034,,"array([-34.38321762,  -1.42794099])"
25764,9511036,,"array([-35.3147283 ,   3.67769709])"
25765,9511041,,"array([-34.51625657,   0.05719855])"
25766,9511044,,"array([-37.41186259,   1.09062534])"
25767,9511050,,"array([-36.99946913,   2.22613359])"
25768,9511074,,"array([-35.95337869,  -0.32241098])"
25769,9511076,,"array([-37.19099041,   1.48485082])"
25770,9511083,,"array([-36.74278254,   2.11290024])"
25771,9511084,,"array([-37.50294138,   1.38848818])"
25772,9511086,,"array([-35.60183787,   3.02214773])"
25773,9511089,,"array([-36.96885014,   3.24374482])"
25774,9511114,,"array([-36.63508947,   2.71060165])"
25775,9511121,,"array([-33.39369512,  -0.5572439 ])"
25776,9511123,,"array([-35.28121957,   3.66196533])"
25777,9511127,,"array([-36.36474231,   2.18419592])"
25778,9511132,,"array([-34.7774638 ,  -0.53268725])"
25779,9509068,,"array([-34.60980235,  -1.11884267])"
25780,9511137,,"array([-36.50771984,   0.04159178])"
25781,9511144,,"array([-31.40846949,   0.07353535])"
25782,9511146,,"array([-37.58048859,   0.7108823 ])"
25783,9511147,,"array([-33.91731834,   1.29464065])"
25784,9511149,,"array([-35.04183557,   3.36995239])"
25785,9511150,,"array([-44.42429507, -13.57990495])"
25786,9209069,,"array([-44.3795135, -13.6754582])"
25787,9511155,,"array([-38.07952397,   0.11837291])"
25788,9511161,,"array([-36.62619065,   3.64341249])"
25789,9511177,,"array([-33.68644363,   1.17033543])"
25790,9511181,,"array([-37.46235499,   2.15238773])"
25791,9511182,,"array([-39.29746541,   1.77305348])"
25792,9511183,,"array([-36.90612082,   1.54738305])"
25793,9511186,,"array([-36.54024801,   1.86575371])"
25794,9511199,,"array([-36.62470106,   0.90813219])"
25795,9511200,,"array([-36.88691633,   1.41190254])"
25796,9511214,1995-11-02,"array([-35.02061021,   1.71655143])"
25797,9511216,1995-11-02,"array([-37.67780904,   0.89598362])"
25798,9511225,1995-11-03,"array([-37.3429676 ,   2.39447452])"
25799,9512009,,"array([-36.21611324,   1.17147614])"
25800,9512014,,"array([-36.49217741,   2.77945505])"
25801,9512027,,"array([-36.68060552,   2.71517858])"
25802,9512035,,"array([-36.66051264,   2.5610043 ])"
25803,9512037,,"array([-36.29373754,  -0.43098333])"
25804,9512039,,"array([-36.19247516,   1.87307998])"
25805,9512051,,"array([-35.55615444,  -0.69839891])"
25806,9512055,,"array([-36.99515354,   1.22830292])"
25807,9512058,,"array([-34.15050829,  -0.37476166])"
25808,9512063,,"array([-35.83342146,   2.341937  ])"
25809,9512072,,"array([-34.10574668,  -1.202631  ])"
25810,9512087,,"array([-37.60065238,   1.79937719])"
25811,9512093,,"array([-39.05997857,   2.15314057])"
25812,9512111,,"array([-37.28589905,   1.32868905])"
25813,9512119,,"array([-37.0883061,   1.8688191])"
25814,9512122,,"array([-32.50673358,   2.54582651])"
25815,9504106,,"array([-31.98019658,   2.69608088])"
25816,9512132,,"array([-31.73208753,  -0.52154732])"
25817,9509131,,"array([-32.12303146,  -0.29877505])"
25818,9512133,,"array([-34.34075111,   0.74871295])"
25819,9512134,,"array([-36.63710692,   3.19411058])"
25820,9512136,,"array([-35.86405535,   3.39060763])"
25821,9512144,,"array([-31.92326704,   0.57470442])"
25822,9512146,,"array([-34.3627503 ,  -0.55194478])"
25823,9512149,,"array([-36.07181779,   2.6017401 ])"
25824,9512160,,"array([-36.84235158,   1.21625632])"
25825,9512167,,"array([-35.69578229,  -0.99002865])"
25826,9407156,,"array([-36.0203066 ,  -0.52559776])"
25827,9512169,,"array([-35.71120134,   2.95696551])"
25828,9512176,,"array([-34.89759409,  -1.85160912])"
25829,9512192,,"array([-36.07481411,   2.58076802])"
25830,9512194,,"array([-36.84829954,   2.31796937])"
25831,9512195,,"array([-36.39635945,   3.14104441])"
25832,9512198,,"array([-37.01841713,   2.16313711])"
25833,9512202,1995-12-01,"array([-33.84449706,   0.55327007])"
25834,9512206,1995-12-01,"array([-34.0200519 ,   1.85121417])"
25835,9512207,1995-12-01,"array([-34.01002709,   2.68419006])"
25836,9512213,1995-12-02,"array([-33.97310687,   3.48817565])"
25837,9512214,1995-12-02,"array([-37.32541371,   2.61113617])"
25838,9512221,1995-12-04,"array([-37.42478183,   2.77871636])"
25839,9601001,,"array([-38.24788359,   2.21815747])"
25840,9601005,,"array([-28.79454185,  18.3219343 ])"
25841,9601008,,"array([-19.61569763,   9.25142607])"
25842,9401142,,"array([-19.65831583,   9.15763055])"
25843,9601018,,"array([-35.62500186,  -0.44844784])"
25844,9601021,,"array([-34.04236346,  -0.69017117])"
25845,9601052,,"array([-35.11787819,   0.60377175])"
25846,9503090,,"array([-33.52232169,   0.79413832])"
25847,9601054,,"array([-34.71438068,   0.82838135])"
25848,9601061,,"array([-34.25320789,   1.01950582])"
25849,9601063,,"array([-33.43886709,   0.6402987 ])"
25850,9601066,,"array([-34.10054823,  -0.37324345])"
25851,9601071,,"array([-38.91412098,   0.53325037])"
25852,9307067,,"array([-38.10982162,   0.79369157])"
25853,9512159,,"array([-39.34902715,   0.35921595])"
25854,9601074,,"array([-33.8065643 ,   2.12603351])"
25855,9601079,,"array([-35.87034635,   1.03516192])"
25856,9601084,,"array([-35.03855181,   0.55188177])"
25857,9410231,1994-10-06,"array([-34.68395751,   0.60487   ])"
25858,9601101,,"array([-33.22315014,   0.70438433])"
25859,9601103,,"array([-27.21499242,  16.99756211])"
25860,9508051,,"array([-27.300862  ,  16.92635992])"
25861,9601110,,"array([-35.00184751,   1.0984257 ])"
25862,9410089,,"array([-37.64164731,   3.41235876])"
25863,9601119,,"array([-36.25231062,  -0.54794518])"
25864,9601121,,"array([-38.09655645,   0.8592123 ])"
25865,9601130,,"array([-35.58997848,   3.13002885])"
25866,9601142,,"array([-33.68564824,   0.0865127 ])"
25867,9411191,,"array([-33.20275692,  -0.37151242])"
25868,9601145,,"array([-35.84512596,   2.96918797])"
25869,9601149,,"array([-48.29252031,  -9.36414171])"
25870,9308096,,"array([-48.23443428,  -9.45103761])"
25871,9202066,,"array([-37.57341261,   2.64252961])"
25872,9601178,,"array([-36.74081317,   1.93257853])"
25873,9503189,,"array([-37.65520992,   2.25010301])"
25874,9602028,,"array([-36.52925401,   0.97588005])"
25875,9602034,,"array([-33.74774048,   3.24267916])"
25876,9602039,,"array([-34.365502  ,   0.30993003])"
25877,9602040,,"array([-38.12914845,   1.74975535])"
25878,9602041,,"array([-37.46515082,   1.57646128])"
25879,9410221,1994-10-05,"array([-37.78207463,   1.97187056])"
25880,9602056,,"array([-34.49834632,   1.94741799])"
25881,9602069,,"array([-36.42689899,   1.23253354])"
25882,9602076,,"array([-38.00333835,   0.82356221])"
25883,9602079,,"array([-36.19550155,   2.09795697])"
25884,9602090,,"array([-34.79564885,  -1.19633458])"
25885,9602094,,"array([-36.78087988,   0.81346466])"
25886,9602095,,"array([-36.9536972 ,  -0.10828481])"
25887,9602099,,"array([-36.34378079,   2.59036238])"
25888,9602100,,"array([-35.54316471,  -1.50133499])"
25889,9602103,,"array([-34.50664691,   1.28697808])"
25890,9602116,,"array([-37.29295041,   2.26193281])"
25891,9602124,,"array([-33.81261986,   1.87109387])"
25892,9602125,,"array([-34.00560729,   1.87476861])"
25893,9602130,,"array([-36.11608246,  -0.39955682])"
25894,9602131,,"array([-36.62099212,  -0.54245059])"
25895,9602132,,"array([-35.43755654,   3.49735717])"
25896,9602133,,"array([-36.65336486,   0.71889789])"
25897,9602141,,"array([-36.21005406,   0.9245332 ])"
25898,9602142,,"array([-36.41172176,  -0.59028345])"
25899,9602143,,"array([-36.48200181,  -0.54290894])"
25900,9602150,,"array([-35.81718156,   1.65722929])"
25901,9602152,,"array([-35.5155638,   0.2236679])"
25902,9602153,,"array([-35.23033571,   2.71686778])"
25903,9602158,,"array([-37.73238599,   0.30942505])"
25904,9602164,,"array([-35.32440299,  -0.54100634])"
25905,9603007,,"array([-33.66156865,   2.66394654])"
25906,9603008,,"array([-34.87713069,   2.98724044])"
25907,9603017,,"array([-34.19470391,   1.43083821])"
25908,9603018,,"array([-33.99049773,   1.16815422])"
25909,9603022,,"array([-24.08036359,  15.29620863])"
25910,9603027,,"array([-34.0663294 ,   3.37214397])"
25911,9603032,,"array([-36.58919785,  -0.24324265])"
25912,9603038,,"array([-36.71363724,   0.13468146])"
25913,9603041,,"array([-34.40396188,   1.34119667])"
25914,9603046,,"array([-38.25097507,   2.01451316])"
25915,9603048,,"array([-34.40801737,   1.64719228])"
25916,9603050,,"array([-37.07334479,   0.88867636])"
25917,9603058,,"array([-37.32664271,   1.19611626])"
25918,9603059,,"array([-35.63355771,   2.8665499 ])"
25919,9603063,,"array([-33.3704379 ,   1.92956194])"
25920,9603066,,"array([-36.73720126,   1.86590036])"
25921,9603079,,"array([-34.15073895,   4.42362735])"
25922,9603085,,"array([-35.48319214,   3.38039927])"
25923,9603091,,"array([-37.84732667, -15.90431388])"
25924,9512164,,"array([-37.95311639, -15.9042347 ])"
25925,9603105,,"array([-37.76678154,   1.46341706])"
25926,9603110,,"array([-35.70373951,   2.55203099])"
25927,9603114,,"array([-37.37014636,   2.46119923])"
25928,9405097,,"array([-38.01222392,   2.82180186])"
25929,9603118,,"array([-35.2345186 ,   2.66382564])"
25930,9603120,,"array([-36.0498231 , -15.57624837])"
25931,9510056,,"array([-36.05949545, -15.68060982])"
25932,9603121,,"array([-3.60236449e+01,  1.17236234e-02])"
25933,9603124,,"array([-34.77176276,  -1.94861471])"
25934,9603130,,"array([-38.35124632,  -0.12519023])"
25935,9603131,,"array([-36.14208855,   1.19226548])"
25936,9502055,,"array([-36.87627167,   0.56731122])"
25937,9603132,,"array([-37.19254161,   0.26984468])"
25938,9603137,,"array([-36.61946548,   2.0836352 ])"
25939,9603138,,"array([-37.20678331,   2.21654673])"
25940,9503110,,"array([-37.79211218,   2.21685608])"
25941,9401085,,"array([-36.81910881,  -0.25707992])"
25942,9603144,,"array([-35.715766  ,   0.66699294])"
25943,9603153,,"array([-36.27164887,  -0.26162022])"
25944,9603171,,"array([-33.34962594,   4.04573751])"
25945,9410197,,"array([-36.37223397,   0.1540375 ])"
25946,9509150,,"array([-3.7121905e+01,  1.7877945e-02])"
25947,9603182,,"array([-35.34896942,   3.39581734])"
25948,9603184,,"array([-34.20252348,   2.49645876])"
25949,9603192,,"array([-35.27868605,  -0.56385156])"
25950,9603196,,"array([-35.04471781,  -0.336603  ])"
25951,9603197,,"array([-37.59150686,   0.87653221])"
25952,9603198,,"array([-36.4292336 ,   2.07624302])"
25953,9509023,,"array([-37.06433903,   1.32528632])"
25954,9603201,1996-03-01,"array([-33.52276351,   0.59604801])"
25955,9604001,,"array([-35.79100172,   1.15797487])"
25956,9604010,,"array([-36.42103962,   1.50936425])"
25957,9604016,,"array([-37.34611293,   1.8873896 ])"
25958,9604020,,"array([-35.15126627,  -0.10943271])"
25959,9408052,,"array([-34.05494675,   0.27992949])"
25960,9604049,,"array([-39.83717786, -15.19024609])"
25961,9408105,,"array([-39.74026037, -15.13849994])"
25962,9408145,,"array([-39.93603335, -15.23984952])"
25963,9604050,,"array([-33.58582086,   0.3650552 ])"
25964,9604060,,"array([-35.03678695,  -0.30639335])"
25965,9604061,,"array([-35.69219306,   1.10355628])"
25966,9208060,,"array([-33.1418331 ,   2.22585541])"
25967,9604066,,"array([-36.24228559,   2.90776779])"
25968,9604067,,"array([-36.16805742,   1.11369462])"
25969,9604073,,"array([-36.33149536,   1.20303261])"
25970,9604079,,"array([-37.85029191,   1.5889306 ])"
25971,9604082,,"array([-34.98330478,  -2.99996808])"
25972,9604086,,"array([-36.30876028,  -0.95249251])"
25973,9604088,,"array([-35.99612922,   0.81724626])"
25974,9604092,,"array([-52.03445554,   4.76147505])"
25975,9603039,,"array([-52.08769183,   4.6705162 ])"
25976,9604093,,"array([-34.37405983,   1.37245088])"
25977,9604100,,"array([-37.10555761,   1.13393384])"
25978,9604101,,"array([-36.26291053,   2.40076518])"
25979,9604106,,"array([-32.5099588,  -1.0588539])"
25980,9604107,,"array([-35.02419128,   3.24853195])"
25981,9604109,,"array([-36.63589824,   0.77323694])"
25982,9604110,,"array([-35.19643719,   3.03321126])"
25983,9604116,,"array([-36.62569755,   3.51963917])"
25984,9604137,,"array([-35.07203543,  -0.96779137])"
25985,9306115,,"array([-35.05428254,  -0.92715251])"
25986,9604145,,"array([-37.04020424,   0.35728457])"
25987,9604153,,"array([-37.48314297,   1.67329279])"
25988,9604160,,"array([-33.52246764,   1.41764259])"
25989,9604170,,"array([-33.7651784 ,   1.90127275])"
25990,9604172,,"array([-34.40714849,  -0.42697749])"
25991,9604173,,"array([-32.9578914 ,   1.03005452])"
25992,9604174,,"array([-37.04552221,   1.78835264])"
25993,9604187,,"array([-36.21590237,  -0.48374693])"
25994,9604188,,"array([-36.33921535,   0.16285362])"
25995,9604194,,"array([-32.83387606,   0.88693544])"
25996,9604201,1996-04-01,"array([-36.34941542,   2.44822625])"
25997,9605002,,"array([-36.44997137,   0.56657227])"
25998,9605010,,"array([-35.55360871,   2.83223438])"
25999,9605014,,"array([-31.4603563 ,  -0.05084408])"
26000,9605015,,"array([-35.02720794,  -0.65603788])"
26001,9605025,,"array([-33.37674622,   1.56077082])"
26002,9605029,,"array([-36.03694326,   1.67859111])"
26003,9605041,,"array([-38.15778777,   2.26466638])"
26004,9605052,,"array([-36.55031272,   1.52585328])"
26005,9605055,,"array([-36.97215881,   3.55569912])"
26006,9605057,,"array([-33.37912549,   1.59781999])"
26007,9605063,,"array([-33.61776022,   1.8388252 ])"
26008,9605064,,"array([-36.74851856,   0.45051298])"
26009,9605068,,"array([-37.14791817,  -0.76097471])"
26010,9407170,,"array([-36.64010216,  -0.05342867])"
26011,9507124,,"array([-37.50245169,  -1.19854525])"
26012,9605070,,"array([-36.00235486,   2.57717116])"
26013,9605076,,"array([-34.83399745,  -1.84240188])"
26014,9605078,,"array([-32.99438817,  -0.10160507])"
26015,9605083,,"array([-36.79032749,   1.32027955])"
26016,9603070,,"array([-37.79116686,   0.9688337 ])"
26017,9605095,,"array([-36.47433843,   1.50036871])"
26018,9605098,,"array([-36.25015334,   1.01136263])"
26019,9605117,,"array([-35.40489972,   2.8962272 ])"
26020,9605122,,"array([-34.51112411,  -0.93270043])"
26021,9605125,,"array([-38.17992665,   1.77838435])"
26022,9605130,,"array([-38.07306561,   1.78938259])"
26023,9605133,,"array([-3.68148149e+01,  3.08753130e-02])"
26024,9605138,,"array([-35.93981378,   0.76695155])"
26025,9605164,,"array([-3.48069832e+01, -2.72773683e-02])"
26026,9605165,,"array([-45.39112273, -12.14188611])"
26027,9602003,,"array([-45.33225464, -12.23706038])"
26028,9605177,,"array([-3.43119412e+01, -2.41744676e-02])"
26029,9605179,,"array([-37.09123744,  -0.07216606])"
26030,9605185,,"array([-36.29643596,   0.67926828])"
26031,9605188,,"array([-19.18521312,   8.39958233])"
26032,9605189,,"array([-20.86390271,  11.65179781])"
26033,9604029,,"array([-20.7971587 ,  11.56615358])"
26034,9604036,,"array([-20.97252724,  11.64602235])"
26035,9605190,,"array([-20.49280125,  -6.95218497])"
26036,9605132,,"array([-20.45970553,  -7.05091667])"
26037,9605193,,"array([-37.42962123,   2.06414608])"
26038,9605196,,"array([-36.72845432,   0.9478227 ])"
26039,9605197,,"array([-34.90137193,   1.05627912])"
26040,9605198,,"array([-33.72629185,  -1.72850256])"
26041,9507037,,"array([-33.9607259 ,  -1.25175305])"
26042,9605202,1996-05-02,"array([-36.50288932,   1.54264475])"
26043,9605205,1996-05-02,"array([-37.83466247,   1.80349266])"
26044,9605210,1996-05-02,"array([-36.19173854,   0.41971173])"
26045,9605230,1996-05-06,"array([-20.90581617,  11.56027077])"
26046,9605235,1996-05-06,"array([-37.49291667,   2.09467808])"
26047,9412178,,"array([-38.21036911,   2.30981373])"
26048,9606005,,"array([-34.76861149,  -0.45594363])"
26049,9606006,,"array([-36.08744925,   1.095859  ])"
26050,9606010,,"array([-35.09064864,   3.0232818 ])"
26051,9606019,,"array([-36.91421698,   3.16204183])"
26052,9606021,,"array([-35.39259231,  -0.28766752])"
26053,9606035,,"array([-34.5543615 ,   1.95722097])"
26054,9606038,,"array([-36.33757617,  -0.3436774 ])"
26055,9606048,,"array([-37.3440298 ,  -1.31251644])"
26056,9606057,,"array([-35.42602519,   2.94468448])"
26057,9606060,,"array([-35.30733248,   2.44677868])"
26058,9606065,,"array([-35.39492675,   0.4288444 ])"
26059,9606069,,"array([-33.71520369,   2.65395924])"
26060,9606070,,"array([-35.62928021,   1.75962123])"
26061,9606074,,"array([-35.31509183,  -1.22060121])"
26062,9606075,,"array([-36.00022977,  -0.56313709])"
26063,9404102,,"array([-36.19937422,  -1.21947935])"
26064,9312020,,"array([-36.50000337,   3.23962858])"
26065,9606083,,"array([-36.78871399,   0.88166619])"
26066,9606085,,"array([-39.36382454,   0.43033651])"
26067,9606088,,"array([-37.43568925,   1.68742179])"
26068,9606094,,"array([-37.07807493,   1.74650005])"
26069,9606096,,"array([-35.95462637,   2.27666197])"
26070,9606103,,"array([-33.89302234,  -0.25844372])"
26071,9606106,,"array([-34.17413836,   1.98671907])"
26072,9606110,,"array([-32.71536944,   0.0546017 ])"
26073,9606119,,"array([-34.9316043 ,   3.09433327])"
26074,9606123,,"array([-35.78012191,   1.8603432 ])"
26075,9606127,,"array([-35.48224062,  -0.86836143])"
26076,9606128,,"array([-39.73861208,   1.78596741])"
26077,9606129,,"array([-35.99446668,   0.37305163])"
26078,9606140,,"array([-35.98327087,   0.77282427])"
26079,9606147,,"array([-36.03443837,   2.64905723])"
26080,9606151,,"array([-36.65770634,   1.513515  ])"
26081,9606152,,"array([-34.01610562,   1.68725033])"
26082,9606158,,"array([-36.72768682,   1.68946055])"
26083,9606161,,"array([-35.3267528 ,   3.58034829])"
26084,9606170,,"array([-34.5861526 ,  -0.47029727])"
26085,9606179,,"array([-33.53513903,   2.22880068])"
26086,9306084,,"array([-35.91415823,  -0.30882907])"
26087,9606197,,"array([-33.77019827,  -0.23000856])"
26088,9606198,,"array([-33.22033872,   0.80560121])"
26089,9607006,,"array([-33.75983769,   2.57703179])"
26090,9607008,,"array([-36.90689153,   3.22028696])"
26091,9607012,,"array([-37.88385067,   1.82753087])"
26092,9607016,,"array([-37.18049154,   2.47832836])"
26093,9607018,,"array([-36.20553273,   3.19992286])"
26094,9607028,,"array([-33.50192077,   2.25057427])"
26095,9607031,,"array([-37.71003432,   1.39889612])"
26096,9607035,,"array([-37.21284836,   0.8629618 ])"
26097,9607042,,"array([-33.2147968 ,  -0.42702189])"
26098,9607047,,"array([-36.50032111,   0.89099125])"
26099,9607055,,"array([-37.6812211,   2.8369903])"
26100,9607059,,"array([-33.35982592,   1.28682927])"
26101,9607068,,"array([-37.20058816,   0.3314079 ])"
26102,9607069,,"array([-35.64859732,  -0.34875767])"
26103,9607072,,"array([-36.01506383,   0.80733182])"
26104,9607075,,"array([-43.23060367,  17.39471525])"
26105,9411239,1994-11-08,"array([-43.12423571,  17.36317809])"
26106,9607079,,"array([-33.50223869,   3.02879211])"
26107,9607080,,"array([-37.70536254,   0.98161953])"
26108,9607084,,"array([-35.57734073,   3.15532609])"
26109,9607097,,"array([-33.93464373,   1.02893751])"
26110,9607098,,"array([-33.96647736,   1.03461613])"
26111,9607100,,"array([-34.41092937,  -0.79996271])"
26112,9307193,,"array([-34.16852637,  -1.37898232])"
26113,9607111,,"array([-35.78487423,   3.48499166])"
26114,9607130,,"array([-34.99727418,  -0.53556813])"
26115,9607136,,"array([-36.56245838,   0.73862591])"
26116,9607142,,"array([-37.54927986,   1.13658805])"
26117,9607162,,"array([-37.65129498,   1.61377381])"
26118,9410077,,"array([-38.1246031 ,   2.34428556])"
26119,9607166,,"array([-33.43097131,   1.71849876])"
26120,9607169,,"array([-36.27361064,   2.51970412])"
26121,9607178,,"array([-33.70409114,   1.5045668 ])"
26122,9607179,,"array([-33.54727237,   2.18200559])"
26123,9607180,,"array([-35.33767001,   2.9956306 ])"
26124,9607191,,"array([-35.06377669,  -0.74055735])"
26125,9607225,1996-07-02,"array([-36.16121009,   0.91619557])"
26126,9212142,,"array([-36.75946226,   0.20405664])"
26127,9607228,1996-07-03,"array([-36.35751169,   0.97778353])"
26128,9607237,1996-07-04,"array([-35.53710233,  -0.13208274])"
26129,9607241,1996-07-04,"array([-37.59208202,   0.37167293])"
26130,9607242,1996-07-04,"array([-35.76405588,   0.16859351])"
26131,9608001,,"array([-36.90094447,   0.91765697])"
26132,9608002,,"array([-37.90134311,   2.02726608])"
26133,9608004,,"array([-34.12266828,   3.29334396])"
26134,9608007,,"array([-33.1420177 ,   1.71056604])"
26135,9608032,,"array([-35.67830363,   3.11256848])"
26136,9608036,,"array([-36.97064862,   2.55634041])"
26137,9608044,,"array([-34.9258885,   2.8830145])"
26138,9608049,,"array([-34.246341  ,   1.10528289])"
26139,9608051,,"array([-35.93558974,  -1.41913844])"
26140,9608052,,"array([-35.7506564 ,  -1.12636632])"
26141,9608062,,"array([-36.13698923,   0.21232933])"
26142,9608065,,"array([-36.2148271 ,   2.05256211])"
26143,9608067,,"array([-36.73843865,   0.98490526])"
26144,9608069,,"array([-35.8840263 ,   0.10477404])"
26145,9608073,,"array([-36.29582873,   1.67933621])"
26146,9608075,,"array([-35.51957093,   3.25547572])"
26147,9608080,,"array([-18.37083256,  -0.50249938])"
26148,9412068,,"array([-18.34376768,  -0.40064155])"
26149,9608081,,"array([-37.27717759,  18.92619597])"
26150,9512088,,"array([-37.17701674,  18.8985228 ])"
26151,9608087,,"array([-35.16644253,  -0.81574179])"
26152,9608098,,"array([-33.52244743,   2.06796717])"
26153,9608100,,"array([-34.41922859,  -0.91762163])"
26154,9608112,,"array([-36.33812768,   2.76804279])"
26155,9608114,,"array([-35.98873799,   2.21847238])"
26156,9608115,,"array([-45.27429296, -12.32935204])"
26157,9608119,,"array([-34.13847085,   4.10538963])"
26158,9608120,,"array([-35.27349748, -16.06602897])"
26159,9507039,,"array([-35.21814486, -16.15488724])"
26160,9608123,,"array([-35.85794966,   0.1973654 ])"
26161,9608132,,"array([-36.30542672,   1.16621216])"
26162,9608133,,"array([-34.81252362,  -0.46300582])"
26163,9608141,,"array([-33.12554445,   1.79816183])"
26164,9608146,,"array([-50.54005626,   9.77506549])"
26165,9408126,,"array([-50.43418167,   9.76924906])"
26166,9608149,,"array([-36.04742164,  -0.10948188])"
26167,9608152,,"array([-36.17221706,   0.12179182])"
26168,9608158,,"array([-36.87057595,   2.29643889])"
26169,9608164,,"array([-35.45420104,   0.32667528])"
26170,9608165,,"array([-36.93830831,   1.26558859])"
26171,9608166,,"array([-37.82689415,   2.72114748])"
26172,9608168,,"array([-3.55903725e+01,  2.78460185e-02])"
26173,9608170,,"array([-33.68989402,   2.16817783])"
26174,9608184,,"array([-35.8740028 ,   3.27209787])"
26175,9609007,,"array([-36.12497394,   0.93476929])"
26176,9609009,,"array([-34.07792123,   0.35772822])"
26177,9609011,,"array([-34.45006081,  -0.40802281])"
26178,9609012,,"array([-37.44525538,   4.46145214])"
26179,9609015,,"array([-35.4342891 ,   2.87148872])"
26180,9312028,,"array([-36.98734602,   4.04056866])"
26181,9312029,,"array([-37.03766175,   4.00257778])"
26182,9609036,,"array([-37.40948574,   1.82450379])"
26183,9609044,,"array([-39.61600208,   1.31410029])"
26184,9607053,,"array([-40.02321691,   1.28062207])"
26185,9609054,,"array([-33.7401867,   0.8006398])"
26186,9609058,,"array([-34.43913497,  -1.75438391])"
26187,9609060,,"array([-35.99487052,   3.92948826])"
26188,9609067,,"array([-36.29444604,  -0.04012231])"
26189,9609072,,"array([-32.35989533,   2.92867184])"
26190,9609078,,"array([-34.61875718,   2.86742379])"
26191,9609088,,"array([-33.85239897,   1.29965419])"
26192,9609091,,"array([-34.97648414,   0.48814153])"
26193,9609093,,"array([-34.64107192,  -1.28310422])"
26194,9205112,,"array([-34.53432315,  -1.82752568])"
26195,9609096,,"array([-34.57520432,  -1.3643211 ])"
26196,9602042,,"array([-34.72627471,  -0.73176767])"
26197,9609097,,"array([-35.09281515,  -0.09874027])"
26198,9609098,,"array([-35.0367516 ,   0.60307159])"
26199,9609106,,"array([-36.88843512,   0.38857873])"
26200,9609110,,"array([-51.73100973,   8.30275928])"
26201,9601100,,"array([-51.71113163,   8.19531102])"
26202,9609120,,"array([-37.11622597,   1.77594153])"
26203,9609129,,"array([-33.71871287,  -1.13273015])"
26204,9609134,,"array([-37.84842597,   2.38246674])"
26205,9605040,,"array([-37.21805475,   2.76305034])"
26206,9609144,,"array([-33.64079152,   0.29527361])"
26207,9609156,,"array([-36.35350823,   3.14298821])"
26208,9609158,,"array([-34.47104992,   0.38229754])"
26209,9609163,,"array([-36.07457214,   3.10155753])"
26210,9609164,,"array([-35.71062247,  -0.5716697 ])"
26211,9609165,,"array([-36.09275285,   2.91342354])"
26212,9604046,,"array([-36.51109275,   3.65711295])"
26213,9609170,,"array([-34.12284161,  -0.49586348])"
26214,9408072,,"array([-36.18121655,   0.55252183])"
26215,9609179,,"array([-36.429038  ,   2.20875929])"
26216,9608016,,"array([-37.16165186,   2.81727981])"
26217,9609182,,"array([-36.65694429,   1.58548299])"
26218,9609184,,"array([-36.80082806,   3.38536108])"
26219,9609186,,"array([-37.22866332,   0.90522475])"
26220,9609187,,"array([-32.26589965,   0.95700519])"
26221,9609189,,"array([-33.88344295,  -0.60663234])"
26222,9609121,,"array([-33.50981812,  -1.09562686])"
26223,9609199,,"array([-34.95663208,  -1.86011888])"
26224,9609200,,"array([-32.94950991,   2.06919643])"
26225,9609215,1996-08-31,"array([-35.14882637,   3.16269989])"
26226,9609227,1996-09-02,"array([-35.07041128,  -0.26271539])"
26227,9609237,1996-09-03,"array([-36.4985842 ,   1.14607909])"
26228,9610004,,"array([-37.49069515,  -1.08284489])"
26229,9610010,,"array([-21.66834203,  12.91271108])"
26230,9607150,,"array([-21.60889871,  12.82722418])"
26231,9610015,,"array([-37.09318629,   1.45882079])"
26232,9610033,,"array([-37.38124236,   4.26103762])"
26233,9610042,,"array([-35.41028496,   2.7625407 ])"
26234,9412193,,"array([-36.38167711,  -0.95535219])"
26235,9412240,1994-12-05,"array([-36.36881857,  -1.4284119 ])"
26236,9610047,,"array([-35.46101774,  -0.46929869])"
26237,9610063,,"array([-34.39601846,   3.20116063])"
26238,9610072,,"array([-36.39664415,   1.44568598])"
26239,9610073,,"array([-37.51929023,   0.17453761])"
26240,9610075,,"array([-32.85581228,   0.94789547])"
26241,9610078,,"array([-36.30784499,   0.62668881])"
26242,9610083,,"array([-36.44874071,   0.79070539])"
26243,9610085,,"array([-35.41791937,   2.68089473])"
26244,9610086,,"array([-33.92327543,   1.96010064])"
26245,9610088,,"array([-34.08668976,   1.30897813])"
26246,9610093,,"array([-35.13488313,  -0.16279074])"
26247,9610096,,"array([-37.62098111,   0.07877931])"
26248,9607133,,"array([-37.98274453,  -0.18880107])"
26249,9610097,,"array([-35.50550662,   0.8949932 ])"
26250,9610110,,"array([-35.10748608,   3.2070486 ])"
26251,9203011,,"array([-35.66173368,  -0.74842932])"
26252,9610115,,"array([-27.17296626,  17.10333544])"
26253,9610116,,"array([-27.20465339,  16.88642353])"
26254,9610119,,"array([-35.62198226,   2.89348715])"
26255,9610127,,"array([-34.14096858,   0.57203322])"
