# source, target, weight, time
2859,4059,1,1103760000
2859,401,-1,1124784000
2859,4923,1,1124784000
2859,2512,0,1124784000
2859,2978,1,1124784000
2859,3857,1,1127412000
2859,1681,1,1127412000
2859,2709,1,1130040000
2859,2250,1,1130040000
2859,1920,-1,1130040000
2859,6409,-1,1137924000
2859,327,-1,1137924000
2859,4420,0,1137924000
2860,2151,0,961848000
2860,2861,0,961848000
2860,3232,1,993384000
2860,1103,0,993384000
2860,3683,1,1024920000
2860,741,0,1024920000
2860,848,-1,1024920000
2860,3241,0,1024920000
2860,1103,0,1132668000
2860,1683,-1,1132668000
2861,3244,0,993384000
2861,1103,-1,1056456000
2862,2658,1,961848000
2862,2369,0,1001268000
2862,2151,-1,1024920000
2862,3145,1,1135296000
2863,1592,-1,961848000
2863,2857,0,961848000
2864,2289,1,961848000
2865,2856,0,961848000
2865,764,0,961848000
2865,1071,-1,961848000
2866,1548,-1,961848000
2866,2188,-1,998640000
2866,2880,1,1024920000
2866,2871,0,1024920000
2866,1591,0,1024920000
2866,1746,0,1024920000
2866,632,-1,1080108000
2866,1056,-1,1080108000
2866,535,1,1080108000
2866,1711,1,1087992000
2866,2390,0,1111644000
2866,4366,0,1111644000
2866,535,0,1111644000
2866,1079,-1,1122156000
2866,356,-1,1122156000
2866,520,-1,1137924000
2866,3644,-1,1143180000
2866,3615,0,1143180000
2866,639,0,1143180000
2867,265,-1,961848000
2867,33,0,961848000
2867,2135,1,1040688000
2867,6302,-1,1135296000
2867,3321,0,1145808000
2868,137,-1,961848000
2868,3201,1,990756000
2868,764,0,990756000
2868,2689,0,990756000
2868,2680,0,990756000
2868,4143,-1,1119528000
2869,2339,-1,961848000
2869,2289,1,961848000
2869,247,0,961848000
2870,499,-1,961848000
2870,2651,-1,993384000
2870,2099,-1,998640000
2870,6172,0,1137924000
2870,3275,0,1143180000
2870,626,0,1143180000
2871,1326,-1,961848000
2871,2151,-1,961848000
2871,513,0,1024920000
2871,1103,-1,1024920000
2871,3691,1,1024920000
2871,3252,1,1024920000
2871,1547,-1,1035432000
2871,3145,0,1035432000
2871,1683,0,1035432000
2871,741,-1,1038060000
2871,513,-1,1038060000
2871,1710,0,1038060000
2871,4102,1,1056456000
2871,513,-1,1056456000
2871,2874,1,1056456000
2871,1547,0,1066968000
2871,741,1,1066968000
2871,1710,-1,1066968000
2871,3679,0,1098504000
2871,513,0,1098504000
2871,1103,0,1098504000
2871,460,0,1122156000
2871,913,-1,1122156000
2871,3329,1,1122156000
2871,3329,0,1127412000
2871,406,0,1127412000
2871,3221,0,1143180000
2872,1439,0,961848000
2872,137,-1,961848000
2873,2241,0,961848000
2873,2863,-1,961848000
2873,2294,0,961848000
2873,2495,-1,1024920000
2873,2919,-1,1024920000
2873,2292,0,1056456000
2874,513,0,961848000
2874,3307,0,998640000
2874,604,0,998640000
2874,2438,0,998640000
2874,3298,1,998640000
2874,2369,1,1024920000
2874,3679,-1,1056456000
2875,1264,-1,961848000
2875,2289,1,1024920000
2875,3699,0,1024920000
2875,3839,0,1035432000
2875,2110,-1,1056456000
2875,2569,-1,1064340000
2875,1620,1,1066968000
2875,1718,-1,1095876000
2875,1225,0,1095876000
2875,1784,-1,1095876000
2875,2914,-1,1098504000
2875,1274,0,1098504000
2875,1809,-1,1111644000
2875,747,-1,1111644000
2875,1944,0,1124784000
2875,4176,1,1124784000
2875,1343,-1,1124784000
2875,1597,1,1127412000
2875,4166,0,1127412000
2875,5495,1,1127412000
2875,4508,-1,1130040000
2875,2760,-1,1137924000
2875,6659,-1,1137924000
2876,29,-1,961848000
2877,2242,0,961848000
2877,1924,1,1024920000
2877,450,1,1024920000
2877,1017,1,1056456000
2877,2135,1,1056456000
2878,2859,0,961848000
2878,2215,1,1024920000
2878,2873,0,1024920000
2879,1582,-1,961848000
2879,972,-1,961848000
2879,5102,-1,1124784000
2880,2874,1,993384000
2880,2871,0,1024920000
2880,1103,-1,1024920000
2881,233,0,961848000
2881,513,0,993384000
2881,269,-1,1014408000
2881,346,1,1017036000
2881,359,0,1017036000
2881,932,0,1017036000
2881,1103,0,1056456000
2881,1591,-1,1056456000
2881,400,1,1087992000
2881,3245,1,1087992000
2881,2866,0,1122156000
2881,3245,1,1132668000
2881,3246,-1,1132668000
2881,2757,0,1143180000
2881,4373,1,1143180000
2881,3160,-1,1143180000
2882,375,1,964475999
2883,647,0,1053828000
2883,1835,0,1053828000
2883,2446,0,1053828000
2884,2883,0,964475999
2884,375,-1,964475999
2884,2013,0,1124784000
2884,648,0,1124784000
2884,805,0,1124784000
2885,2514,0,964475999
2885,3263,1,1030176000
2885,699,-1,1030176000
2885,164,-1,1030176000
2885,373,-1,1064340000
2885,3261,-1,1064340000
2886,2889,-1,964475999
2886,3298,1,1032804000
2886,36,-1,1032804000
2886,3835,1,1035432000
2886,3226,1,1059084000
2886,1025,1,1059084000
2886,1087,1,1059084000
2886,1176,1,1080108000
2886,35,0,1080108000
2886,1710,-1,1080108000
2886,3989,0,1090620000
2886,1168,0,1090620000
2886,4395,-1,1090620000
2886,2110,1,1111644000
2886,912,0,1111644000
2886,271,0,1111644000
2886,1116,0,1111644000
2886,4754,0,1114272000
2886,4784,1,1114272000
2886,620,0,1114272000
2886,3851,0,1137924000
2886,1768,0,1137924000
2886,3838,0,1140552000
2886,2887,-1,1140552000
2886,3835,1,1140552000
2886,454,0,1143180000
2886,727,1,1143180000
2886,1130,-1,1143180000
2886,4663,1,1145808000
2887,879,0,964475999
2887,1683,1,964475999
2887,41,1,998640000
2887,881,0,1011780000
2887,2232,0,1011780000
2887,3798,0,1035432000
2887,464,1,1053828000
2887,832,1,1053828000
2887,585,1,1053828000
2887,636,1,1056456000
2887,455,1,1056456000
2887,4086,0,1056456000
2887,237,0,1061712000
2887,210,0,1066968000
2887,126,0,1066968000
2887,848,0,1082736000
2887,4658,1,1109016000
2887,3838,1,1109016000
2887,1168,0,1109016000
2887,1970,-1,1127412000
2887,170,1,1127412000
2887,1781,1,1127412000
2887,4330,-1,1135296000
2887,124,1,1137924000
2887,3741,1,1137924000
2887,4784,1,1137924000
2887,6883,1,1140552000
2887,2886,1,1140552000
2887,1178,1,1143180000
2887,4294,0,1143180000
2888,2889,0,964475999
2888,4757,1,1135296000
2889,913,-1,964475999
2889,1147,-1,964475999
2889,2647,1,964475999
2889,1343,1,1003896000
2889,343,1,1003896000
2889,3372,0,1003896000
2889,1653,0,1003896000
2889,157,0,1035432000
2889,415,-1,1035432000
2889,949,-1,1056456000
2889,1196,1,1056456000
2889,3607,-1,1056456000
2889,3361,1,1061712000
2889,4104,1,1066968000
2889,1528,0,1087992000
2889,542,0,1087992000
2889,3199,1,1127412000
2889,4733,0,1127412000
2889,5390,1,1127412000
2889,5496,0,1137924000
2889,6700,1,1137924000
2889,3648,0,1137924000
2889,247,-1,1140552000
2889,4039,-1,1140552000
2889,633,0,1140552000
2889,3214,0,1143180000
2889,1920,0,1145808000
2890,375,1,964475999
2890,2896,1,964475999
2890,699,-1,996011999
2890,1819,-1,1024920000
2890,3676,1,1024920000
2890,334,1,1074852000
2890,700,0,1074852000
2890,805,-1,1074852000
2890,3622,-1,1106388000
2890,2764,-1,1106388000
2890,2013,1,1124784000
2890,4334,1,1130040000
2890,2679,-1,1137924000
2890,648,0,1140552000
2890,6949,1,1140552000
2890,3253,0,1145808000
2890,1820,1,1145808000
2891,1326,-1,988127999
2891,1185,-1,988127999
2891,1616,-1,988127999
2891,3072,-1,1080108000
2891,4270,1,1080108000
2891,3024,-1,1140552000
2891,65,-1,1140552000
2891,3167,-1,1140552000
2892,2647,-1,964475999
2892,3603,0,1137924000
2893,2310,-1,988127999
2893,3145,1,988127999
2893,3180,1,988127999
2893,1165,1,1032804000
2893,1635,0,1032804000
2893,3302,1,1061712000
2893,3798,0,1137924000
2893,1173,0,1137924000
2895,1165,1,964475999
2895,2179,-1,974988000
2895,1165,-1,1019664000
2895,1130,-1,1019664000
2895,1616,0,1019664000
2896,2429,0,964475999
2896,164,-1,996011999
2896,156,0,1030176000
2896,119,-1,1030176000
2896,2446,0,1030176000
2896,4259,0,1072224000
2896,1972,-1,1072224000
2897,2893,0,964475999
2897,3554,0,1095876000
2897,6303,1,1135296000
2897,1229,0,1135296000
2898,2589,0,967104000
2899,395,0,967104000
2899,2720,1,974988000
2899,161,0,974988000
2899,98,1,974988000
2899,3053,0,980243999
2899,343,1,980243999
2899,3717,1,1030176000
2899,315,0,1030176000
2900,1343,-1,967104000
2900,1025,1,967104000
2900,2370,0,1032804000
2900,1965,-1,1032804000
2900,3061,0,1064340000
2900,2206,0,1064340000
2900,1185,0,1080108000
2900,496,-1,1080108000
2900,3834,1,1080108000
2900,447,0,1093248000
2900,4081,0,1093248000
2900,3610,1,1103760000
2900,3229,-1,1114272000
2900,103,-1,1114272000
2900,4000,-1,1114272000
2900,4795,0,1116900000
2900,1667,1,1127412000
2900,5261,1,1127412000
2900,5240,0,1127412000
2900,5895,0,1132668000
2900,4312,0,1137924000
2900,4802,-1,1140552000
2901,2900,1,967104000
2901,1982,0,967104000
2901,1025,-1,967104000
2901,514,0,967104000
2901,1405,1,967104000
2902,450,1,967104000
2902,1528,-1,1001268000
2902,3365,0,1003896000
2902,54,0,1003896000
2902,1343,0,1003896000
2902,2206,-1,1003896000
2902,2242,1,1024920000
2902,1017,0,1024920000
2902,3061,0,1024920000
2902,2241,-1,1069596000
2902,2994,-1,1069596000
2902,663,1,1103760000
2902,44,1,1103760000
2902,271,0,1111644000
2902,3917,0,1122156000
2902,2321,1,1122156000
2902,867,0,1122156000
2902,2904,1,1124784000
2902,1146,1,1124784000
2902,1635,-1,1127412000
2902,3917,0,1130040000
2902,2709,1,1130040000
2902,955,-1,1130040000
2902,3604,0,1132668000
2902,2995,0,1132668000
2902,6389,0,1137924000
2902,2188,-1,1143180000
2902,1739,0,1143180000
2903,2902,1,967104000
2903,136,1,996011999
2903,3276,1,996011999
2903,2902,0,1001268000
2903,1186,0,1011780000
2903,1926,1,1024920000
2903,1183,1,1024920000
2903,2308,-1,1059084000
2903,2277,0,1059084000
2903,3519,1,1066968000
2903,1243,0,1085364000
2903,1280,-1,1098504000
2903,3523,0,1103760000
2903,2425,0,1103760000
2903,1924,0,1116900000
2903,466,-1,1116900000
2903,1264,0,1116900000
2903,2318,1,1124784000
2903,2315,1,1130040000
2903,4220,0,1130040000
2903,4933,1,1132668000
2903,741,0,1132668000
2903,658,-1,1135296000
2903,8,1,1135296000
2903,3523,-1,1135296000
2903,4059,0,1135296000
2903,982,-1,1135296000
2904,97,1,967104000
2904,587,-1,1001268000
2904,3348,1,1001268000
2904,2599,0,1124784000
2904,2256,1,1135296000
2904,705,0,1135296000
2905,2899,-1,967104000
2905,152,0,990756000
2905,3894,-1,1124784000
2905,1947,1,1132668000
2905,5969,-1,1132668000
2905,1910,-1,1132668000
2907,722,0,967104000
2907,3324,0,998640000
2907,1944,1,998640000
2907,3917,0,1124784000
2907,2241,1,1124784000
2907,720,-1,1143180000
2907,3394,-1,1143180000
2907,1697,-1,1143180000
2908,735,0,967104000
2908,263,0,998640000
2908,705,0,1024920000
2908,4092,0,1056456000
2908,2241,0,1059084000
2908,2277,1,1059084000
2908,4901,0,1124784000
2908,3348,0,1124784000
2909,2899,0,967104000
2909,2905,-1,967104000
2909,176,0,967104000
2909,2899,1,1030176000
2909,3717,-1,1030176000
2909,3932,-1,1119528000
2909,3218,-1,1119528000
2909,947,1,1140552000
2909,3735,-1,1143180000
2910,73,-1,969732000
2910,2911,0,969732000
2910,1186,1,969732000
2910,828,0,988127999
2910,562,0,988127999
2910,476,0,1017036000
2910,2128,1,1017036000
2910,3835,0,1035432000
2910,3836,0,1035432000
2910,4438,1,1095876000
2910,821,1,1095876000
2910,122,0,1095876000
2911,465,1,969732000
2912,2913,-1,969732000
2912,1317,1,1003896000
2912,1325,1,1003896000
2912,3837,0,1035432000
2912,1714,1,1098504000
2913,1530,1,969732000
2913,1799,1,969732000
2913,2370,-1,1014408000
2913,447,-1,1014408000
2913,2947,-1,1035432000
2913,3916,-1,1038060000
2913,1880,-1,1038060000
2913,949,-1,1038060000
2913,5431,-1,1127412000
2913,1814,1,1127412000
2913,5251,0,1127412000
2914,1589,0,969732000
2914,1797,0,1066968000
2914,4218,1,1098504000
2914,1666,-1,1098504000
2914,1736,0,1130040000
2915,2922,1,1003896000
2915,2918,0,1003896000
2915,59,1,1035432000
2915,3089,0,1035432000
2915,1200,-1,1048572000
2915,3834,0,1048572000
2915,1758,0,1127412000
2915,5420,0,1127412000
2915,1065,0,1143180000
2916,1740,0,969732000
2916,4215,-1,1098504000
2916,1807,-1,1098504000
2916,2640,0,1127412000
2916,5291,0,1127412000
2918,2922,1,969732000
2918,59,-1,969732000
2918,1265,1,969732000
2918,1890,-1,969732000
2918,1266,1,1003896000
2918,3866,0,1101132000
2918,689,0,1101132000
2918,2679,1,1140552000
2918,2084,1,1140552000
2918,6918,-1,1140552000
2918,5240,1,1140552000
2918,2141,0,1140552000
2918,3949,0,1143180000
2918,3899,-1,1143180000
2918,2660,0,1143180000
2919,2589,-1,969732000
2919,1926,0,1001268000
2919,1201,0,1024920000
2919,1429,1,1127412000
2920,1766,1,969732000
2920,2961,0,969732000
2921,2511,1,1001268000
2921,2291,1,1064340000
2921,2475,1,1064340000
2921,2487,-1,1064340000
2921,1267,-1,1064340000
2921,2964,0,1064340000
2922,2923,0,969732000
2922,719,0,969732000
2922,1266,1,969732000
2922,1522,-1,1003896000
2922,1706,-1,1003896000
2922,719,0,1003896000
2922,2020,-1,1003896000
2922,2567,0,1130040000
2922,5669,1,1130040000
2924,2596,0,969732000
2924,2604,-1,969732000
2924,1707,0,1130040000
2925,1680,0,1001268000
2925,2921,0,1001268000
2925,5310,-1,1127412000
2925,137,0,1127412000
2926,2244,0,969732000
2926,2467,1,996011999
2926,2660,0,996011999
2926,1190,0,1024920000
2926,2467,0,1056456000
2926,4089,0,1056456000
2926,901,-1,1056456000
2926,4088,1,1064340000
2926,1267,1,1064340000
2926,2467,0,1087992000
2926,161,0,1087992000
2926,1429,1,1087992000
2926,2390,-1,1095876000
2926,4935,-1,1127412000
2926,2627,1,1127412000
2926,2569,0,1127412000
2926,5522,1,1127412000
2926,3306,0,1143180000
2927,1269,-1,969732000
2927,2495,0,969732000
2927,1791,0,969732000
2927,5458,1,1127412000
2928,3356,1,1003896000
2928,669,-1,1130040000
2928,512,0,1130040000
2928,2754,-1,1130040000
2928,165,0,1130040000
2928,743,0,1130040000
2928,702,1,1137924000
2928,2521,0,1145808000
2929,2576,-1,969732000
2929,2930,0,969732000
2929,2442,1,969732000
2929,2635,1,969732000
2929,611,0,1003896000
2929,735,1,1003896000
2929,1379,1,1035432000
2929,2169,0,1035432000
2929,254,1,1035432000
2929,1274,1,1066968000
2929,1342,0,1066968000
2929,1031,1,1066968000
2929,2548,1,1098504000
2929,3107,0,1098504000
2929,1177,0,1098504000
2929,1159,0,1098504000
2929,336,0,1127412000
2929,541,-1,1127412000
2929,4845,0,1127412000
2929,559,0,1130040000
2929,1065,-1,1130040000
2929,1807,0,1130040000
2929,1618,0,1130040000
2929,1239,0,1145808000
2929,6068,0,1145808000
2931,1459,-1,969732000
2931,1533,-1,969732000
2931,2598,1,969732000
2932,2933,0,969732000
2932,2934,1,969732000
2932,2935,-1,969732000
2932,2237,-1,1103760000
2932,2234,0,1122156000
2932,2192,-1,1122156000
2932,2934,0,1122156000
2932,3543,-1,1135296000
2932,4554,1,1135296000
2932,3724,-1,1135296000
2932,1933,-1,1135296000
2933,2942,-1,969732000
2933,2935,-1,969732000
2933,2943,1,969732000
2933,3050,-1,1014408000
2933,2265,1,1014408000
2933,2192,0,1030176000
2933,2265,1,1045944000
2933,2246,0,1093248000
2933,2685,0,1103760000
2933,201,-1,1103760000
2933,1338,1,1111644000
2933,123,1,1111644000
2933,2312,0,1135296000
2933,201,0,1135296000
2933,22,1,1137924000
2933,3727,-1,1140552000
2933,520,0,1140552000
2933,1211,-1,1140552000
2933,2866,-1,1143180000
2933,6697,1,1143180000
2933,298,-1,1143180000
2933,415,0,1143180000
2934,1845,-1,969732000
2934,2942,0,969732000
2934,2943,1,969732000
2934,1162,1,1103760000
2934,609,-1,1103760000
2934,3249,-1,1119528000
2934,2234,1,1122156000
2934,2933,1,1127412000
2934,455,0,1135296000
2934,2933,1,1135296000
2934,1845,1,1135296000
2934,2942,1,1135296000
2935,2942,-1,969732000
2935,2934,1,969732000
2935,2943,0,969732000
2935,2265,-1,1014408000
2935,3525,-1,1103760000
2935,4551,-1,1103760000
2935,4611,0,1103760000
2935,4597,0,1135296000
2936,1759,0,969732000
2936,6278,-1,1135296000
2937,2518,0,969732000
2937,2477,-1,969732000
2938,2631,1,969732000
2938,2929,1,969732000
2938,622,-1,969732000
2939,2930,0,1030176000
2939,1680,0,1030176000
2939,4191,1,1064340000
2940,513,1,969732000
2940,1547,-1,1003896000
2940,741,-1,1003896000
2940,1103,-1,1003896000
2940,1683,-1,1003896000
2941,1647,0,969732000
2941,4980,1,1124784000
2942,2932,1,969732000
2942,1845,-1,969732000
2942,2943,1,969732000
2942,3543,0,1030176000
2942,1845,-1,1103760000
2942,2932,1,1122156000
2942,2265,0,1122156000
2942,2702,0,1122156000
2942,4,1,1135296000
2943,1845,0,969732000
2943,2034,-1,1135296000
2944,1395,1,969732000
2944,1777,1,969732000
2944,1653,-1,969732000
2944,3857,-1,1124784000
2944,4987,0,1124784000
2945,1714,-1,969732000
2945,1642,0,969732000
2946,1360,0,969732000
2947,1239,0,1098504000
2947,4515,0,1098504000
2947,2468,0,1098504000
2948,1642,-1,969732000
2948,1666,0,1127412000
2949,1581,0,1001268000
2949,2466,1,1095876000
2949,2475,-1,1127412000
2949,2592,0,1127412000
2950,2610,-1,969732000
2951,2452,0,969732000
2951,1643,1,969732000
2951,1543,0,1003896000
2951,2567,-1,1022292000
2951,4378,0,1132668000
2951,1439,-1,1137924000
2951,2730,1,1137924000
2952,1601,-1,969732000
2952,117,-1,969732000
2952,5065,1,1127412000
2953,1368,0,969732000
2953,1399,-1,1098504000
2953,3597,1,1098504000
2953,1020,-1,1127412000
2953,2483,0,1127412000
2954,1598,0,969732000
2954,1777,0,969732000
2954,2889,1,1003896000
2954,1563,1,1035432000
2954,1589,0,1035432000
2954,594,1,1035432000
2954,1385,0,1066968000
2955,2956,0,969732000
2955,1035,1,969732000
2955,1354,-1,1003896000
2955,3844,-1,1035432000
2955,1354,0,1035432000
2955,1828,0,1066968000
2955,1313,0,1066968000
2955,1339,0,1066968000
2955,3001,-1,1098504000
2955,2486,1,1098504000
2956,3367,-1,1003896000
2956,2543,0,1003896000
2956,1612,0,1003896000
2956,2947,1,1035432000
2956,3431,1,1035432000
2956,3926,1,1040688000
2956,2963,0,1066968000
2956,2048,0,1066968000
2956,1531,0,1095876000
2956,4493,1,1098504000
2956,2486,1,1098504000
2956,1430,1,1098504000
2956,1306,0,1130040000
2956,1597,0,1130040000
2956,878,0,1130040000
2956,1597,0,1137924000
2956,451,-1,1137924000
2958,3339,1,1001268000
2958,1620,-1,1003896000
2958,2956,-1,1040688000
2958,3601,0,1124784000
2958,3926,0,1127412000
2958,2206,0,1127412000
2959,1290,0,969732000
2959,1290,0,1003896000
2960,1393,1,969732000
2960,1556,-1,969732000
2962,2510,1,969732000
2963,495,-1,969732000
2963,3367,1,1003896000
2963,2543,0,1003896000
2963,1306,1,1035432000
2963,2543,0,1066968000
2963,1430,0,1066968000
2963,1360,0,1066968000
2963,3734,1,1098504000
2963,1360,0,1098504000
2963,1756,0,1130040000
2963,1421,0,1130040000
2963,3369,0,1130040000
2964,1467,1,969732000
2964,2226,0,1030176000
2964,2519,1,1095876000
2964,1949,0,1095876000
2964,1002,0,1143180000
2965,2539,-1,969732000
2965,1531,-1,969732000
2965,1321,0,1003896000
2965,1354,1,1035432000
2965,2032,1,1035432000
2965,614,0,1066968000
2965,827,1,1098504000
2965,4233,1,1098504000
2965,2976,0,1098504000
2965,3082,-1,1111644000
2965,2717,-1,1111644000
2965,4750,0,1111644000
2965,982,-1,1127412000
2965,1271,1,1130040000
2965,2453,0,1130040000
2966,1582,-1,969732000
2966,2917,1,969732000
2967,4932,0,1124784000
2968,2912,1,969732000
2968,2912,0,1003896000
2968,1317,0,1003896000
2968,866,0,1022292000
2968,3655,-1,1053828000
2968,866,1,1053828000
2968,2533,1,1066968000
2968,1339,1,1066968000
2968,2989,0,1090620000
2968,4080,0,1090620000
2968,4405,1,1090620000
2968,1797,0,1098504000
2968,2110,1,1111644000
2968,2037,0,1130040000
2968,7213,1,1145808000
2969,1530,0,969732000
2969,2955,0,969732000
2969,1359,-1,969732000
2970,1417,0,969732000
2970,1760,0,1003896000
2970,450,-1,1035432000
2970,859,0,1035432000
2970,1667,0,1066968000
2970,318,0,1098504000
2970,1757,0,1098504000
2971,1394,0,1003896000
2971,1926,0,1003896000
2971,719,-1,1082736000
2971,4329,0,1082736000
2972,2920,-1,969732000
2972,1722,0,1035432000
2972,1207,-1,1066968000
2972,4206,1,1066968000
2972,214,0,1074852000
2972,1952,1,1074852000
2972,3723,1,1074852000
2972,609,0,1095876000
2972,2011,0,1111644000
2972,2535,0,1130040000
2972,5390,1,1132668000
2972,6263,1,1140552000
2973,913,-1,1045944000
2973,3329,-1,1045944000
2973,5541,-1,1137924000
2973,5432,1,1137924000
2974,2975,0,969732000
2974,2599,1,969732000
2974,2224,-1,969732000
2974,2964,1,969732000
2974,2390,0,1001268000
2974,768,-1,1124784000
2974,2592,0,1124784000
2974,2390,-1,1140552000
2974,245,-1,1140552000
2975,2477,-1,1030176000
2975,2500,1,1030176000
2976,2507,0,969732000
2976,1642,1,969732000
2976,1752,1,969732000
2976,2977,1,969732000
2976,1338,-1,1003896000
2976,3849,0,1035432000
2976,3226,0,1035432000
2976,2965,0,1066968000
2976,1714,0,1066968000
2976,839,-1,1066968000
2976,3339,1,1066968000
2976,4233,1,1098504000
2976,3339,-1,1098504000
2976,3444,1,1098504000
2976,1430,-1,1098504000
2976,4478,1,1130040000
2976,996,-1,1130040000
2976,1788,0,1130040000
2976,1806,1,1130040000
2977,1784,-1,969732000
2978,1759,1,969732000
2978,4955,0,1124784000
2979,1581,-1,969732000
2979,2575,-1,969732000
2979,2570,0,969732000
2979,2599,1,969732000
2979,2964,0,969732000
2979,2467,0,1001268000
2979,1183,-1,1027548000
2979,43,1,1030176000
2979,2508,0,1030176000
2979,2964,1,1095876000
2979,2270,-1,1127412000
2979,5135,0,1127412000
2979,1681,-1,1127412000
2980,930,-1,969732000
2980,4986,1,1124784000
2981,1937,0,972359999
2981,2987,1,996011999
2981,2552,0,996011999
2981,4359,-1,1087992000
2981,2279,1,1087992000
2982,967,-1,972359999
2982,4551,-1,1103760000
2982,2935,-1,1103760000
2982,6190,1,1135296000
2983,1283,1,972359999
2983,2110,0,1022292000
2983,2068,0,1030176000
2983,148,0,1030176000
2983,2121,1,1030176000
2983,256,-1,1045944000
2983,2066,1,1064340000
2983,1938,-1,1064340000
2983,200,0,1064340000
2983,2056,-1,1093248000
2983,95,1,1093248000
2983,11,-1,1093248000
2983,2120,0,1093248000
2983,1718,1,1093248000
2983,1098,1,1111644000
2983,196,0,1111644000
2983,2104,-1,1124784000
2983,927,1,1143180000
2983,1405,0,1143180000
2984,394,0,972359999
2984,2249,0,972359999
2984,1113,1,972359999
2984,1634,0,972359999
2984,1852,0,972359999
2984,3335,1,1001268000
2984,2307,0,1001268000
2985,1463,0,972359999
2985,1630,-1,977616000
2985,2120,0,1022292000
2985,3009,0,1022292000
2985,2068,0,1030176000
2985,660,0,1040688000
2985,724,-1,1093248000
2985,2095,0,1093248000
2985,777,0,1093248000
2985,719,0,1093248000
2985,1288,-1,1116900000
2985,157,0,1116900000
2985,1025,-1,1116900000
2985,3964,1,1116900000
2985,112,0,1122156000
2985,2995,0,1122156000
2985,435,-1,1122156000
2985,3542,0,1122156000
2985,3651,1,1132668000
2985,435,-1,1132668000
2985,5826,0,1132668000
2985,417,0,1135296000
2985,199,0,1135296000
2985,1567,0,1135296000
2985,112,0,1143180000
2985,5406,1,1143180000
2985,3839,-1,1143180000
2985,1818,0,1145808000
2985,1577,0,1145808000
2985,2603,1,1145808000
2986,358,0,972359999
2986,2406,1,1053828000
2986,1930,0,1053828000
2986,1932,-1,1053828000
2986,361,0,1061712000
2986,238,0,1061712000
2986,64,-1,1124784000
2986,740,-1,1124784000
2987,2988,-1,972359999
2987,64,-1,996011999
2987,2552,0,996011999
2987,2803,0,1009152000
2987,1899,-1,1009152000
2987,1025,0,1009152000
2987,2309,1,1017036000
2987,3571,0,1017036000
2987,2803,-1,1024920000
2987,2586,-1,1035432000
2987,2360,1,1035432000
2987,1896,0,1035432000
2987,1924,-1,1053828000
2987,446,0,1053828000
2987,3607,-1,1053828000
2987,4238,1,1077480000
2987,297,0,1124784000
2987,4900,0,1124784000
2987,5650,0,1130040000
2987,413,0,1143180000
2987,3072,1,1143180000
2987,2835,-1,1143180000
2988,3000,0,972359999
2988,3001,0,972359999
2989,2997,1,972359999
2989,358,0,972359999
2989,2998,1,972359999
2989,399,1,1053828000
2989,496,-1,1053828000
2989,4158,1,1061712000
2989,4285,0,1077480000
2989,3000,0,1080108000
2989,4400,1,1090620000
2989,4285,0,1103760000
2989,1871,1,1122156000
2989,1407,-1,1124784000
2989,2535,0,1130040000
2989,5710,0,1130040000
2990,1837,1,985500000
2990,332,0,985500000
2990,2803,0,985500000
2990,1937,-1,985500000
2990,1932,-1,985500000
2991,657,0,972359999
2991,1182,0,1095876000
2991,2306,-1,1095876000
2991,1555,1,1095876000
2991,3761,0,1095876000
2991,1818,-1,1137924000
2991,512,1,1140552000
2991,346,0,1140552000
2991,269,-1,1140552000
2991,743,1,1140552000
2991,7151,-1,1143180000
2991,659,1,1145808000
2991,7194,-1,1145808000
2992,201,0,972359999
2992,1933,1,1030176000
2992,4434,0,1103760000
2992,4590,1,1135296000
2992,2688,1,1135296000
2992,3249,1,1135296000
2993,1102,0,972359999
2994,522,0,972359999
2994,2810,1,972359999
2994,2798,0,972359999
2994,472,-1,972359999
2994,727,0,988127999
2994,3082,1,988127999
2994,3178,-1,988127999
2994,55,1,988127999
2994,881,0,1011780000
2994,314,1,1011780000
2994,797,-1,1017036000
2994,1196,0,1035432000
2994,565,0,1048572000
2994,562,0,1048572000
2994,518,0,1048572000
2994,103,1,1053828000
2994,4053,0,1053828000
2994,2241,1,1069596000
2994,2169,-1,1069596000
2994,830,1,1080108000
2994,518,0,1080108000
2994,879,1,1111644000
2994,672,-1,1111644000
2994,3594,1,1116900000
2994,507,0,1137924000
2994,529,1,1137924000
2994,3214,0,1137924000
2994,3123,0,1145808000
2994,3534,1,1145808000
2995,2134,0,972359999
2995,3748,0,1030176000
2995,3749,-1,1030176000
2995,1776,-1,1045944000
2995,112,0,1122156000
2995,3542,-1,1122156000
2995,3005,-1,1124784000
2995,227,-1,1124784000
2995,2262,0,1124784000
2995,620,0,1127412000
2995,2404,1,1132668000
2995,3604,-1,1132668000
2995,2985,0,1143180000
2995,2404,-1,1143180000
2995,5406,0,1143180000
2996,2418,0,972359999
2997,2996,1,972359999
2997,2987,-1,1040688000
2997,1932,-1,1040688000
2997,3108,0,1040688000
2998,2981,-1,972359999
2998,2987,-1,1077480000
2998,2989,0,1077480000
2998,4340,-1,1085364000
2998,4353,1,1085364000
2998,1930,-1,1085364000
2998,72,-1,1124784000
2998,3003,1,1124784000
2998,1577,0,1145808000
2998,3271,0,1145808000
2998,459,0,1145808000
2999,1046,1,972359999
2999,1054,0,988127999
3000,2407,0,972359999
3000,2990,0,972359999
3000,3006,0,972359999
3000,238,-1,972359999
3000,582,-1,996011999
