# index, name, date, _pos
24442,9908414,1999-08-19,"array([-21.23424538,  -1.61891411])"
24443,9912509,1999-12-26,"array([-21.29179335,  -1.37436217])"
24444,8300,2000-08-29,"array([-21.49710374,  -1.62334943])"
24445,209151,,"array([-21.42896383,  -1.82397297])"
24446,203226,,"array([-21.16774742,  -1.21658866])"
24447,9606243,1996-06-05,"array([-21.04660221,  -1.88247595])"
24448,9812434,1998-12-18,"array([-21.27640559,  -1.59156365])"
24449,1247,2000-01-24,"array([-21.07339697,  -1.14636657])"
24450,103053,2001-03-06,"array([-21.33440794,  -1.10347749])"
24451,106056,2001-06-05,"array([-21.47638832,  -1.11738828])"
24452,110308,2001-10-24,"array([-21.02640331,  -1.10957787])"
24453,9712503,1997-12-23,"array([-21.18346948,  -1.08936493])"
24454,9610422,1996-10-20,"array([-22.15379241,  -2.05945206])"
24455,111367,2001-11-28,"array([-22.58301171,  -1.98767508])"
24456,104061,2001-04-05,"array([-22.4583976 ,  -1.91637919])"
24457,9312244,1993-12-08,"array([-22.70354664,  -1.99043651])"
24458,9312305,1993-12-19,"array([-22.48433468,  -1.92675633])"
24459,9612234,1996-12-03,"array([-20.92411956,  -2.35584384])"
24460,9911470,1999-11-24,"array([-20.94990482,  -0.70626071])"
24461,209142,,"array([-21.64775017,  -1.48928633])"
24462,2016,2000-02-01,"array([-21.6656625 ,  -1.58150054])"
24463,110344,2001-10-26,"array([-21.64543326,  -1.55390952])"
24464,203201,,"array([-21.61864655,  -1.53991806])"
24465,204150,,"array([-21.62321447,  -1.50546063])"
24466,206098,,"array([-21.69546861,  -1.60191274])"
24467,107079,2001-07-08,"array([-21.58292748,  -1.54719173])"
24468,9912241,1999-12-05,"array([-21.65390339,  -1.64361862])"
24469,5198,2000-05-18,"array([-21.55961859,  -1.56265766])"
24470,9911265,1999-11-08,"array([-21.6645288 ,  -1.53356389])"
24471,9907262,1999-07-07,"array([-20.2764601 ,  -2.14280984])"
24472,9901308,1999-01-14,"array([-20.28795433,  -2.16649633])"
24473,4199,2000-04-20,"array([-20.93458862,  -2.12815624])"
24474,10339,2000-10-31,"array([-21.40872125,  -1.24581788])"
24475,10149,2000-10-14,"array([-21.40073513,  -1.20018809])"
24476,103257,2001-03-23,"array([-22.23193735,  -1.88221969])"
24477,9901437,1999-01-28,"array([-22.06972949,  -1.97314615])"
24478,9905537,1999-05-28,"array([-22.11384164,  -1.70558619])"
24479,9810495,1998-10-27,"array([-22.24378954,  -2.07588892])"
24480,4084,2000-04-09,"array([-22.26233766,  -2.01649789])"
24481,9608386,1996-08-21,"array([-22.30061732,  -1.90776732])"
24482,9609354,1996-09-13,"array([-22.04312017,  -1.18256753])"
24483,12122,2000-12-11,"array([-21.31261546,  -0.78270827])"
24484,9711242,1997-11-05,"array([-22.16772678,  -0.74235402])"
24485,9808483,1998-08-31,"array([-21.82727703,  -1.77216033])"
24486,1283,2000-01-27,"array([-21.61342401,  -1.07355501])"
24487,9902321,1999-02-11,"array([-21.77275554,  -1.05536728])"
24488,9811388,1998-11-18,"array([-21.7747807 ,  -0.96992074])"
24489,9807323,1998-07-10,"array([-21.20005902,  -1.61044859])"
24490,9906554,1999-06-30,"array([-20.67093234,  -1.62443949])"
24491,9507435,1995-07-27,"array([-20.95578035,  -2.71786693])"
24492,210159,,"array([-20.94357008,  -1.6576002 ])"
24493,9208262,1992-08-31,"array([-20.82701028,  -0.08808348])"
24494,9607455,1996-07-28,"array([-21.67120661,  -1.32804659])"
24495,9402273,1994-02-11,"array([-21.16627521,  -0.41579052])"
24496,9505344,1995-05-19,"array([-22.44710196,  -1.30849474])"
24497,207293,,"array([-21.22327466,  -0.98307176])"
24498,9701335,1997-01-21,"array([-21.26769584,  -1.94944072])"
24499,301071,,"array([-20.70275686,  -1.59174101])"
24500,105045,2001-05-04,"array([-20.72304359,  -1.56430559])"
24501,111152,2001-11-12,"array([-20.62782903,  -1.52184246])"
24502,205271,,"array([-20.91521088,  -1.71632593])"
24503,9408355,1994-08-23,"array([-20.3736865 ,  -1.74259835])"
24504,9707221,1997-07-02,"array([-20.54561736,  -1.67522646])"
24505,9911446,1999-11-23,"array([-20.60424322,  -1.54457394])"
24506,103198,2001-03-19,"array([-20.91787067,  -1.76697157])"
24507,9209281,1992-09-24,"array([-20.28387613,  -1.61936329])"
24508,9805227,1998-05-05,"array([-20.75746311,  -1.7983905 ])"
24509,110165,2001-10-12,"array([-20.55355933,  -1.53649157])"
24510,9810209,1998-10-01,"array([-20.89367225,  -1.69910927])"
24511,111284,2001-11-22,"array([-21.06481339,  -1.98191946])"
24512,9809210,1998-09-01,"array([-21.73473659,  -2.37822363])"
24513,9511468,1995-11-30,"array([-21.95113503,  -1.10044577])"
24514,9911444,1999-11-23,"array([-22.04382784,  -1.24431969])"
24515,9705457,1997-05-29,"array([-21.11708234,  -1.00919712])"
24516,9509391,1995-09-26,"array([-21.66250314,  -2.3317124 ])"
24517,9706416,1997-06-19,"array([-22.09509342,  -1.85925281])"
24518,106327,2001-06-28,"array([-21.47615364,  -1.10003046])"
24519,9910325,1999-10-13,"array([-21.53461357,  -0.79152353])"
24520,9412290,1994-12-13,"array([-21.04797669,  -0.98668294])"
24521,302272,,"array([-21.24046058,  -0.85047443])"
24522,211024,,"array([-21.1712961 ,  -0.91992575])"
24523,9511230,1995-11-03,"array([-21.07907316,  -0.99927014])"
24524,9907451,1999-07-22,"array([-22.33502602,  -1.86093421])"
24525,111366,2001-11-28,"array([-20.74207305,  -1.16203943])"
24526,9504347,1995-04-20,"array([-21.52526163,  -1.31282089])"
24527,6261,2000-06-22,"array([-21.65730686,  -0.86977156])"
24528,9402339,1994-02-22,"array([-21.7078969 ,  -0.89875149])"
24529,9603445,1996-03-30,"array([-21.61814962,  -0.79272521])"
24530,9607320,1996-07-15,"array([-21.62989082,  -0.72982007])"
24531,9312287,1993-12-15,"array([-21.09294033,  -0.59685296])"
24532,9710523,1997-10-29,"array([-21.21959308,  -1.94496333])"
24533,105024,2001-05-03,"array([-21.19516765,  -2.02621966])"
24534,8076,2000-08-09,"array([-21.04405102,  -1.95558211])"
24535,9116,2000-09-11,"array([-21.06793515,  -1.94962195])"
24536,9909358,1999-09-14,"array([-22.3226952 ,  -1.27536008])"
24537,9406222,1994-06-03,"array([-22.30739911,  -1.41176154])"
24538,9609282,1996-09-06,"array([-22.23293317,  -1.45989483])"
24539,9609292,1996-09-09,"array([-21.86116486,  -1.18400433])"
24540,9506434,1995-06-27,"array([-22.16452018,  -1.23594727])"
24541,6161,2000-06-14,"array([-21.27800685,  -2.07723148])"
24542,9910328,1999-10-13,"array([-21.16194486,  -2.4567158 ])"
24543,302009,,"array([-21.71706824,  -1.98465577])"
24544,212203,,"array([-21.71032842,  -1.71049986])"
24545,112199,2001-12-14,"array([-21.79690809,  -1.63576602])"
24546,202206,2002-02-21,"array([-20.96907702,  -1.1116323 ])"
24547,204069,,"array([-21.06278912,  -0.97809448])"
24548,205327,,"array([-21.05212308,  -1.01891116])"
24549,205331,,"array([-21.0271228 ,  -1.18328787])"
24550,8077,2000-08-09,"array([-20.96433663,  -0.46468671])"
24551,9910447,1999-10-22,"array([-21.06511793,  -0.46514456])"
24552,9803243,1998-03-04,"array([-21.6203838 ,  -1.57965964])"
24553,9901230,1999-01-06,"array([-21.04354112,  -0.53473493])"
24554,9305226,1993-05-07,"array([-21.96918033,  -2.17149316])"
24555,9308206,1993-08-02,"array([-22.06647008,  -1.57740373])"
24556,12005,2000-12-01,"array([-22.0860465 ,  -1.88332395])"
24557,209253,,"array([-20.40649949,  -1.02490726])"
24558,210376,,"array([-21.27980775,  -1.21203995])"
24559,109091,2001-09-11,"array([-21.25765651,  -1.29317475])"
24560,209252,,"array([-21.29681001,  -0.99482463])"
24561,109041,2001-09-05,"array([-21.30228437,  -1.35310576])"
24562,9609283,1996-09-07,"array([-21.42847776,  -1.31628479])"
24563,206126,,"array([-22.01306511,  -1.42455884])"
24564,9403368,1994-03-25,"array([-21.76455898,  -1.2274735 ])"
24565,9409456,1994-09-30,"array([-22.13768684,  -1.56127269])"
24566,9709371,1997-09-17,"array([-22.15266274,  -1.70320731])"
24567,208075,,"array([-21.21734773,  -0.77924932])"
24568,9712533,1997-12-29,"array([-21.59447739,  -2.43944347])"
24569,9710517,1997-10-29,"array([-21.41940868,  -2.49353841])"
24570,9906326,1999-06-10,"array([-22.09974154,  -1.02827581])"
24571,9406298,1994-06-13,"array([-21.47231897,  -1.35808035])"
24572,9404267,1994-04-13,"array([-21.69324773,  -1.48711017])"
24573,12359,2000-12-28,"array([-21.43399972,  -1.88010235])"
24574,9512403,1995-12-22,"array([-21.88837187,  -0.82207202])"
24575,102100,2001-02-08,"array([-22.10833058,  -1.3684315 ])"
24576,10254,2000-10-21,"array([-22.14220272,  -1.40293061])"
24577,9912514,1999-12-27,"array([-21.86748913,  -1.29799323])"
24578,3300,2000-03-30,"array([-22.14892727,  -1.41137711])"
24579,9905444,1999-05-21,"array([-22.159882  ,  -1.32369881])"
24580,9906552,1999-06-30,"array([-22.20008312,  -1.33073968])"
24581,302006,,"array([-21.94809827,  -1.80027715])"
24582,101280,2001-01-24,"array([-22.01061406,  -1.78029815])"
24583,201150,2002-01-16,"array([-21.97724234,  -1.93993461])"
24584,206042,,"array([-21.94943221,  -2.02103888])"
24585,206204,,"array([-21.83468533,  -1.73731381])"
24586,111343,2001-11-27,"array([-21.93937334,  -1.93107735])"
24587,9906533,1999-06-29,"array([-21.98175803,  -1.36027832])"
24588,112225,2001-12-17,"array([-22.05528122,  -1.89792471])"
24589,111453,2001-11-30,"array([-22.10877325,  -1.80718526])"
24590,9804408,1998-04-27,"array([-22.16931225,  -1.67361311])"
24591,9703453,1997-03-29,"array([-22.24626172,  -1.64574591])"
24592,9507430,1995-07-26,"array([-21.00935076,  -2.15151363])"
24593,9806251,1998-06-04,"array([-21.11106956,  -1.95071494])"
24594,9908301,1999-08-09,"array([-21.13075789,  -1.95688317])"
24595,9906299,1999-06-09,"array([-21.5401653 ,  -1.85433802])"
24596,9602321,1996-02-15,"array([-22.17203141,  -1.77692695])"
24597,202242,2002-02-26,"array([-21.22277064,  -1.65235786])"
24598,111165,2001-11-13,"array([-21.43363845,  -1.70699305])"
24599,201266,2002-01-29,"array([-21.17311277,  -1.78299534])"
24600,9602253,1996-02-07,"array([-21.17118229,  -1.9827857 ])"
24601,12049,2000-12-05,"array([-21.28733631,  -1.8668101 ])"
24602,9210259,1992-10-22,"array([-20.77689858,  -1.93017229])"
24603,101204,2001-01-18,"array([-21.15862999,  -1.8819314 ])"
24604,112088,2001-12-05,"array([-21.11605391,  -1.80321774])"
24605,110268,2001-10-19,"array([-21.7158186 ,  -1.99479307])"
24606,9906220,1999-06-02,"array([-21.89385939,  -2.0751247 ])"
24607,9607395,1996-07-22,"array([-21.93809615,  -2.22734233])"
24608,206212,,"array([-20.48198451,  -1.529824  ])"
24609,9903522,1999-03-30,"array([-21.60161321,  -0.85968975])"
24610,9708267,1997-08-07,"array([-21.73508481,  -2.07429032])"
24611,9709218,1997-09-02,"array([-20.25692833,  -0.76503865])"
24612,9506316,1995-06-13,"array([-21.06438752,  -1.5600948 ])"
24613,204313,,"array([-22.22700846,  -0.08328836])"
24614,9408403,1994-08-31,"array([-22.10557931,  -0.26222857])"
24615,103003,2001-03-01,"array([-21.29657043,  -1.95913981])"
24616,9708373,1997-08-15,"array([-21.94536683,  -0.90302423])"
24617,110250,2001-10-18,"array([-22.03743943,  -1.37277852])"
24618,9810507,1998-10-28,"array([-22.10280557,  -1.32053368])"
24619,9403308,1994-03-18,"array([-21.03162445,  -1.80537328])"
24620,210060,,"array([-20.75376681,  -1.66931014])"
24621,207346,,"array([-20.6874233 ,  -1.70179428])"
24622,209051,,"array([-20.69880421,  -1.72711164])"
24623,9410247,1994-10-07,"array([-20.75242577,  -1.54656634])"
24624,9812502,1998-12-25,"array([-21.16958439,  -2.04969987])"
24625,12307,2000-12-22,"array([-21.84361944,  -1.92143111])"
24626,9509376,1995-09-22,"array([-21.03141598,  -0.45328414])"
24627,209158,,"array([-21.15505769,  -1.04808232])"
24628,202257,2002-02-27,"array([-21.08000576,  -1.05292194])"
24629,205143,,"array([-21.0291663 ,  -1.02780864])"
24630,205280,,"array([-21.14684527,  -0.98497702])"
24631,206099,,"array([-21.06868884,  -1.1079115 ])"
24632,207013,,"array([-21.01539531,  -1.06336107])"
24633,207079,,"array([-21.00150878,  -0.96147984])"
24634,208058,,"array([-20.99186522,  -1.07180495])"
24635,208153,,"array([-21.2054835 ,  -1.02052584])"
24636,208249,,"array([-20.95308713,  -1.02446176])"
24637,205034,,"array([-21.00519954,  -1.03472802])"
24638,201216,2002-01-23,"array([-21.08860085,  -0.9610304 ])"
24639,204358,,"array([-20.92560328,  -0.9303901 ])"
24640,112001,2001-12-01,"array([-21.43430121,  -0.89009892])"
24641,109127,2001-09-14,"array([-21.26001749,  -1.04320428])"
24642,205344,,"array([-21.09178702,  -1.06864176])"
24643,9708238,1997-08-04,"array([-21.74066453,  -2.54269475])"
24644,1252,2000-01-25,"array([-21.92257819,  -1.49919858])"
24645,8254,2000-08-24,"array([-21.19437895,  -2.13652382])"
24646,9902365,1999-02-16,"array([-20.99988214,  -2.29955972])"
24647,9908211,1999-08-02,"array([-20.82055388,  -0.5876653 ])"
24648,9710452,1997-10-23,"array([-20.71755046,  -0.64926843])"
24649,9806411,1998-06-18,"array([-20.76969466,  -0.64020715])"
24650,9610311,1996-10-10,"array([-20.58206617,  -0.7446806 ])"
24651,201120,2002-01-14,"array([-21.28841836,  -1.38889721])"
24652,9503370,1995-03-17,"array([-21.01528982,  -1.49146102])"
24653,9512350,1995-12-19,"array([-21.68538791,  -2.28326785])"
24654,9907217,1999-07-02,"array([-21.46073284,  -2.19515412])"
24655,9509280,1995-09-12,"array([-21.47168879,  -2.56006689])"
24656,107174,2001-07-16,"array([-20.74667576,  -1.43208157])"
24657,101343,2001-01-31,"array([-20.56970816,  -1.57732318])"
24658,104160,2001-04-17,"array([-20.80907592,  -1.33274308])"
24659,9807343,1998-07-11,"array([-20.48568289,  -1.26492603])"
24660,9811485,1998-11-26,"array([-20.79909073,  -1.39144809])"
24661,2288,2000-02-28,"array([-21.54040913,  -1.05245278])"
24662,9711202,1997-11-02,"array([-21.76723104,  -0.8846533 ])"
24663,9807536,1998-07-29,"array([-21.66202476,  -0.74669146])"
24664,207104,,"array([-21.80316522,  -1.85287149])"
24665,9506327,1995-06-14,"array([-21.95312504,  -1.35774436])"
24666,302049,,"array([-21.43593181,  -0.87438025])"
24667,9608259,1996-08-07,"array([-21.66351239,  -1.95139065])"
24668,9805441,1998-05-25,"array([-20.85535951,  -0.86458688])"
24669,9811231,1998-11-03,"array([-21.21434869,  -2.16378227])"
24670,205136,,"array([-21.836253  ,  -2.25890239])"
24671,9710448,1997-10-23,"array([-22.0151046 ,  -2.52198517])"
24672,9607486,1996-07-31,"array([-21.61685684,  -1.81816629])"
24673,9603427,1996-03-28,"array([-21.85596983,  -0.50145789])"
24674,202096,2002-02-11,"array([-21.01892226,  -0.85539142])"
24675,302162,,"array([-22.18701589,  -1.3194816 ])"
24676,110331,2001-10-25,"array([-21.93080941,  -1.35101251])"
24677,8325,2000-08-30,"array([-21.89816863,  -1.79799896])"
24678,9907560,1999-07-30,"array([-21.68824788,  -1.79505282])"
24679,9906494,1999-06-25,"array([-21.40365623,  -2.04603541])"
24680,9807391,1998-07-16,"array([-21.41737571,  -2.05722793])"
24681,9809323,1998-09-10,"array([-20.54250549,  -1.97051851])"
24682,9806421,1998-06-19,"array([-20.59398479,  -1.83284676])"
24683,9182,2000-09-15,"array([-20.7660426 ,  -1.97454635])"
24684,110092,2001-10-05,"array([-21.14461519,  -1.20024592])"
24685,9608219,1996-08-02,"array([-21.64489034,  -1.35544161])"
24686,9503311,1995-03-13,"array([-21.60079942,  -1.407205  ])"
24687,211227,,"array([-21.63022492,  -1.52130507])"
24688,9010,2000-09-01,"array([-21.53775007,  -1.4358085 ])"
24689,203183,,"array([-21.48775   ,  -1.60256088])"
24690,7049,2000-07-05,"array([-21.49152111,  -1.82168314])"
24691,9712452,1997-12-19,"array([-21.42954923,  -2.26563016])"
24692,9304268,1993-04-19,"array([-21.44959405,  -2.46651169])"
24693,9501259,1995-01-10,"array([-21.49370211,  -2.36276141])"
24694,9511232,1995-11-03,"array([-21.27658042,  -2.24581645])"
24695,9511369,1995-11-20,"array([-21.36073075,  -2.38921005])"
24696,9609348,1996-09-13,"array([-21.45719138,  -2.29988158])"
24697,9710528,1997-10-29,"array([-21.48118007,  -2.30650245])"
24698,9910323,1999-10-13,"array([-21.43147431,  -1.10980221])"
24699,106183,2001-06-16,"array([-21.50551673,  -0.79168119])"
24700,9601281,1996-01-17,"array([-21.66611997,  -0.82116768])"
24701,1114,2000-01-13,"array([-21.06081284,  -1.24937892])"
24702,9602403,1996-02-26,"array([-21.26913458,  -1.21854245])"
24703,108042,2001-08-03,"array([-21.42927361,  -1.60143921])"
24704,108054,2001-08-06,"array([-21.13419059,  -1.56068497])"
24705,101292,2001-01-26,"array([-21.18609752,  -1.58152974])"
24706,9801237,1998-01-08,"array([-21.19535009,  -1.56262732])"
24707,9812274,1998-12-07,"array([-21.15603016,  -1.67619763])"
24708,9812530,1998-12-31,"array([-21.20676104,  -1.57070345])"
24709,9603355,1996-03-20,"array([-21.21966098,  -1.86849927])"
24710,9907208,1999-07-01,"array([-21.23373692,  -2.59296376])"
24711,9310255,1993-10-09,"array([-21.46119299,  -0.71889703])"
24712,9804312,1998-04-17,"array([-21.28295296,  -0.67082169])"
24713,9706527,1997-06-27,"array([-21.41190997,  -0.93783968])"
24714,9702250,1997-02-04,"array([-21.40761881,  -1.31927188])"
24715,9702405,1997-02-24,"array([-20.68366499,  -1.08138411])"
24716,9704427,1997-04-28,"array([-20.92762051,  -1.4989963 ])"
24717,9612330,1996-12-11,"array([-25.57848979,   5.25995139])"
24718,9407335,1994-07-19,"array([-25.61653713,   5.23731174])"
24719,9501337,1995-01-18,"array([-22.20175389,  -0.84525714])"
24720,9501351,1995-01-20,"array([-21.20440437,  -0.51904076])"
24721,7064,2000-07-07,"array([-20.48813688,  -1.10646543])"
24722,2088,2000-02-08,"array([-21.44379076,  -2.01571636])"
24723,9405369,1994-05-24,"array([-22.40890279,  -1.25935631])"
24724,9401343,1994-01-27,"array([-22.488    ,  -1.3302773])"
24725,9909421,1999-09-17,"array([-21.45770782,  -1.10530059])"
24726,9807547,1998-07-30,"array([-21.53268314,  -1.03341208])"
24727,9905469,1999-05-25,"array([-21.8808799,  -1.1445378])"
24728,9905491,1999-05-26,"array([-21.7563731 ,  -1.25217163])"
24729,9909290,1999-09-08,"array([-21.28706055,  -1.03852835])"
24730,9712470,1997-12-20,"array([-21.60623075,  -0.92542622])"
24731,9902296,1999-02-10,"array([-21.95091924,  -1.0095678 ])"
24732,9706389,1997-06-17,"array([-20.94568358,  -1.35474708])"
24733,9707267,1997-07-07,"array([-20.76078144,  -1.69203004])"
24734,108142,2001-08-17,"array([-21.32858604,  -1.50356865])"
24735,8272,2000-08-25,"array([-21.3915318 ,  -1.60808621])"
24736,9711274,1997-11-10,"array([-21.75708165,  -1.93711751])"
24737,9604362,1996-04-19,"array([-21.18172855,  -0.74601691])"
24738,9711508,1997-11-28,"array([-22.1756574 ,  -1.71874444])"
24739,211320,,"array([-21.95840363,  -2.03291162])"
24740,9803496,1998-03-31,"array([-21.84573586,  -1.67068897])"
24741,9506230,1995-06-02,"array([-22.04427257,  -1.67928619])"
24742,9502344,1995-02-17,"array([-21.5037205 ,  -0.98613763])"
24743,9310218,1993-10-04,"array([-21.45982972,  -0.82910533])"
24744,9902422,1999-02-22,"array([-20.89797095,  -1.57657867])"
24745,9607361,1996-07-17,"array([-20.73862512,  -1.94883787])"
24746,107023,2001-07-03,"array([-21.13680592,  -2.20793834])"
24747,5100,2000-05-11,"array([-21.33126748,  -1.99329178])"
24748,9802321,1998-02-14,"array([-20.99323476,  -2.52632332])"
24749,9605247,1996-05-08,"array([-21.15499802,  -2.13240379])"
24750,9706258,1997-06-05,"array([-21.00370756,  -1.96318117])"
24751,9905564,1999-05-31,"array([-22.17315687,  -1.98527482])"
24752,9906386,1999-06-16,"array([-21.70568368,  -2.08760502])"
24753,11298,2000-11-24,"array([-21.77130345,  -1.63309358])"
24754,9903440,1999-03-22,"array([-21.9926261 ,  -1.62419621])"
24755,9912378,1999-12-16,"array([-21.79122552,  -1.69207945])"
24756,1064,2000-01-10,"array([-21.46838873,  -1.58848598])"
24757,302116,,"array([-20.65451779,  -1.29391663])"
24758,205340,,"array([-20.6824909 ,  -1.18660088])"
24759,211421,,"array([-20.78312922,  -1.24776562])"
24760,301261,,"array([-20.59836441,  -1.20793483])"
24761,206113,,"array([-20.91137211,  -1.48555265])"
24762,208259,,"array([-20.95216156,  -1.18595273])"
24763,2153,2000-02-14,"array([-20.80662476,  -1.57636151])"
24764,9308260,1993-08-11,"array([-20.81743775,  -1.72771767])"
24765,9611271,1996-11-07,"array([-20.69041901,  -1.85604789])"
24766,9710326,1997-10-13,"array([-21.12801459,  -1.7056562 ])"
24767,9904357,1999-04-16,"array([-20.95298255,  -1.43656654])"
24768,9909246,1999-09-03,"array([-20.87477192,  -1.88650631])"
24769,12011,2000-12-01,"array([-20.93214089,  -1.14240897])"
24770,101155,2001-01-15,"array([-20.33496814,  -1.10867201])"
24771,108254,2001-08-30,"array([-20.33240654,  -1.12984709])"
24772,210016,,"array([-21.60679945,  -0.79343691])"
24773,110323,2001-10-25,"array([-21.7089498 ,  -0.91669558])"
24774,201247,2002-01-26,"array([-21.46086075,  -0.85716475])"
24775,7291,2000-07-26,"array([-21.34708508,  -0.91853807])"
24776,10301,2000-10-26,"array([-21.40973919,  -0.89694578])"
24777,110144,2001-10-10,"array([-21.50082132,  -0.89489755])"
24778,9403406,1994-03-31,"array([-21.83360608,  -0.78189333])"
24779,9503288,1995-03-10,"array([-21.6623329 ,  -0.87673384])"
24780,9506444,1995-06-27,"array([-21.61377857,  -1.19330394])"
24781,301253,,"array([-21.8031943 ,  -1.64232571])"
24782,111296,2001-11-22,"array([-21.87660967,  -1.57484136])"
24783,205149,,"array([-21.71695331,  -1.56604231])"
24784,5023,2000-05-03,"array([-22.22762713,  -1.6123707 ])"
24785,102346,2001-02-28,"array([-22.24404596,  -1.60141928])"
24786,9709398,1997-09-18,"array([-21.58430562,  -1.72773855])"
24787,11146,2000-11-10,"array([-21.24225786,  -1.93356477])"
24788,109145,2001-09-17,"array([-20.87967745,  -0.92856621])"
24789,9712544,1997-12-30,"array([-21.53829793,  -2.31980135])"
24790,9704252,1997-04-07,"array([-21.95691897,  -1.32497445])"
24791,9610434,1996-10-21,"array([-21.86044748,  -1.27254282])"
24792,9711502,1997-11-28,"array([-21.45997567,  -1.14423985])"
24793,9608326,1996-08-14,"array([-21.27880732,  -0.81981814])"
24794,9905435,1999-05-21,"array([-21.51705402,  -1.53901773])"
24795,9903223,1999-03-02,"array([-21.03466181,  -1.73280078])"
24796,9812245,1998-12-03,"array([-21.67242692,  -1.54480948])"
24797,9321,2000-09-28,"array([-21.13605141,  -1.44525223])"
24798,9807276,1998-07-07,"array([-21.81003019,  -1.00077378])"
24799,9810212,1998-10-01,"array([-21.13031194,  -2.51534253])"
24800,9808391,1998-08-24,"array([-21.14543976,  -2.78164847])"
24801,9911253,1999-11-05,"array([-21.59046918,  -1.8427416 ])"
24802,9911319,1999-11-11,"array([-21.40884039,  -2.25433735])"
24803,9906211,1999-06-02,"array([-21.51577822,  -2.25908712])"
24804,9810293,1998-10-08,"array([-21.33770965,  -2.49443985])"
24805,9504396,1995-04-26,"array([-21.59565022,  -2.30840035])"
24806,206170,,"array([-21.36972908,  -1.87402821])"
24807,111087,2001-11-08,"array([-21.35392863,  -1.97960392])"
24808,206237,,"array([-21.31615599,  -1.73296113])"
24809,104208,2001-04-20,"array([-21.46580204,  -1.88217959])"
24810,110397,2001-10-31,"array([-21.34475896,  -1.49090515])"
24811,9611314,1996-11-12,"array([-22.19270982,  -1.24831897])"
24812,9308345,1993-08-26,"array([-22.24766036,  -0.94796593])"
24813,103144,2001-03-13,"array([-21.02207623,  -1.68488516])"
24814,3205,2000-03-21,"array([-21.39136939,  -0.87949433])"
24815,9604257,1996-04-06,"array([-21.15603119,  -0.83563819])"
24816,9708413,1997-08-20,"array([-21.32205465,  -0.79574367])"
24817,9808409,1998-08-25,"array([-21.30327616,  -0.8278789 ])"
24818,9504395,1995-04-26,"array([-21.04092713,  -0.81671264])"
24819,9705412,1997-05-24,"array([-21.3458156 ,  -0.82132893])"
24820,9277,2000-09-22,"array([-21.19944725,  -0.88925805])"
24821,9507325,1995-07-18,"array([-21.01864831,  -1.65436355])"
24822,9708316,1997-08-12,"array([-21.44344054,  -1.60686278])"
24823,3024,2000-03-03,"array([-21.57309768,  -1.3352939 ])"
24824,9409241,1994-09-07,"array([-21.17473445,  -1.92706476])"
24825,9309265,1993-09-15,"array([-20.93213947,  -1.85797427])"
24826,9506376,1995-06-20,"array([-21.01347751,  -1.71772859])"
24827,9812461,1998-12-21,"array([-22.25998163,  -1.73428522])"
24828,205041,,"array([-20.77969122,  -1.05545767])"
24829,204151,,"array([-21.42467464,  -1.43909765])"
24830,9712414,1997-12-17,"array([-20.57971057,  -0.88611896])"
24831,9909527,1999-09-28,"array([-21.80551036,  -0.85574893])"
24832,9901343,1999-01-19,"array([-21.804585,  -1.018524])"
24833,9812259,1998-12-05,"array([-21.77435115,  -0.85976391])"
24834,302203,,"array([-22.12075022,  -1.83606509])"
24835,112242,2001-12-18,"array([-22.07701962,  -1.84319081])"
24836,209364,,"array([-22.0375501 ,  -1.63658783])"
24837,301206,,"array([-21.7523004 ,  -1.99887388])"
24838,302195,,"array([-22.17587818,  -1.89304312])"
24839,211430,,"array([-22.219625 ,  -1.8862975])"
24840,301112,,"array([-22.19838059,  -1.75781813])"
24841,111427,2001-11-29,"array([-21.89392068,  -1.65475101])"
24842,111443,2001-11-30,"array([-22.42825539,  -1.65609468])"
24843,112044,2001-12-04,"array([-21.50132511,  -1.80796194])"
24844,211277,,"array([-21.5589538 ,  -1.91760324])"
24845,107208,2001-07-19,"array([-22.03527601,  -2.07526142])"
24846,9808318,1998-08-13,"array([-21.26590294,  -1.60086122])"
24847,211351,,"array([-21.97481548,  -1.26441527])"
24848,112347,2001-12-28,"array([-21.84696786,  -1.39241616])"
24849,210179,,"array([-21.93629469,  -1.17992852])"
24850,210180,,"array([-22.05247648,  -1.13790673])"
24851,211171,,"array([-21.91792405,  -1.30302473])"
24852,211328,,"array([-21.72724966,  -1.51063369])"
24853,5131,2000-05-14,"array([-21.65412622,  -1.51084904])"
24854,9905560,1999-05-31,"array([-21.82917767,  -1.19114066])"
24855,11316,2000-11-25,"array([-21.9685403,  -1.2843022])"
24856,102178,2001-02-14,"array([-21.79631625,  -1.35473654])"
24857,108224,2001-08-27,"array([-21.87009337,  -1.53362942])"
24858,9402246,1994-02-07,"array([-21.90931464,  -1.12808086])"
24859,9501346,1995-01-20,"array([-22.13478751,  -1.42743335])"
24860,9608409,1996-08-22,"array([-22.00344364,  -1.46420696])"
24861,9808243,1998-08-06,"array([-21.77434064,  -1.35822076])"
24862,9904256,1999-04-07,"array([-21.7484319 ,  -1.27564027])"
24863,202066,2002-02-07,"array([-20.57630859,  -1.09995922])"
24864,11272,2000-11-21,"array([-20.59781991,  -1.13165541])"
24865,110388,2001-10-30,"array([-21.26982335,  -1.44346865])"
24866,9912522,1999-12-28,"array([-20.81397679,  -1.11253063])"
24867,111461,2001-11-30,"array([-21.55465951,  -2.20638539])"
