# index, name, _pos
9516,4989,"array([2.21231261, 1.02780157])"
9517,6510,"array([2.18989168, 1.04205231])"
9518,10043,"array([2.21388234, 1.0306054 ])"
9519,3844,"array([2.10469182, 1.03804702])"
9520,7933,"array([2.15130651, 1.07832648])"
9521,3735,"array([2.15201165, 1.04664314])"
9522,4994,"array([2.13990804, 1.09127345])"
9523,3122,"array([2.1611707 , 1.09047453])"
9524,6116,"array([2.16746592, 1.12145966])"
9525,5007,"array([2.08169546, 1.02074863])"
9526,5008,"array([2.16735176, 1.1315423 ])"
9527,5009,"array([2.18123976, 1.06114288])"
9528,8012,"array([2.1721047 , 1.07756323])"
9529,10103,"array([2.17047863, 1.08202704])"
9530,9865,"array([2.14092417, 1.07566095])"
9531,9335,"array([2.13650199, 1.06774213])"
9532,7148,"array([2.08167088, 1.03640734])"
9533,5016,"array([2.18642081, 1.0703003 ])"
9534,5017,"array([2.16701241, 1.05355592])"
9535,3646,"array([2.11198878, 1.12076165])"
9536,12527,"array([2.10384532, 1.06057881])"
9537,5022,"array([2.12331456, 1.09625993])"
9538,5024,"array([2.10059277, 1.04454509])"
9539,5027,"array([2.1461233 , 1.08222869])"
9540,5030,"array([2.13789658, 1.03529881])"
9541,5032,"array([2.08163379, 1.04102813])"
9542,5563,"array([2.13095832, 1.09104961])"
9543,7493,"array([2.14107147, 1.05636231])"
9544,5042,"array([2.16449079, 1.06518787])"
9545,8862,"array([2.16141734, 1.05928096])"
9546,8706,"array([2.15913261, 1.0650704 ])"
9547,5050,"array([2.1550942 , 1.04085677])"
9548,11108,"array([2.1037866 , 1.02978141])"
9549,5060,"array([2.16912793, 1.02133866])"
9550,5061,"array([2.08298877, 1.06438093])"
9551,6099,"array([2.07687413, 1.046507  ])"
9552,12544,"array([2.07148339, 1.03551095])"
9553,7770,"array([2.07470192, 1.03263597])"
9554,10561,"array([2.07539396, 1.04573153])"
9555,5839,"array([2.07362171, 1.07316368])"
9556,1106,"array([2.06936797, 1.03763458])"
9557,1568,"array([2.06767438, 1.03728658])"
9558,4373,"array([2.09086087, 1.11319387])"
9559,10235,"array([2.07319201, 1.0336613 ])"
9560,6547,"array([2.1296289 , 1.07807509])"
9561,6551,"array([2.12297234, 1.10649081])"
9562,910,"array([2.09528666, 1.03355036])"
9563,1846,"array([2.1024093 , 1.03352858])"
9564,4257,"array([2.13501554, 1.10351213])"
9565,10287,"array([2.12961209, 1.04318745])"
9566,11933,"array([2.12035073, 1.10757063])"
9567,9196,"array([2.12618538, 1.0213743 ])"
9568,5083,"array([2.16480268, 1.08372822])"
9569,5973,"array([2.03661405, 1.11778323])"
9570,5098,"array([2.09228598, 1.02055835])"
9571,5099,"array([2.0978028 , 1.13569619])"
9572,5100,"array([2.04425377, 1.12322102])"
9573,5103,"array([2.08295321, 1.02371921])"
9574,5105,"array([2.08096559, 1.06590756])"
9575,5107,"array([2.17621019, 1.04056437])"
9576,5110,"array([2.07541623, 1.06868788])"
9577,11383,"array([2.16677448, 1.07033855])"
9578,5114,"array([2.11027791, 1.09011774])"
9579,5116,"array([2.13336947, 1.08438069])"
9580,5117,"array([2.07815761, 1.07784326])"
9581,11362,"array([2.08455575, 1.02917971])"
9582,4508,"array([2.07494581, 1.03095984])"
9583,11893,"array([2.07316725, 1.03191358])"
9584,8084,"array([2.07693442, 1.04254646])"
9585,9898,"array([2.07060968, 1.03416931])"
9586,8337,"array([2.07176735, 1.03308309])"
9587,5126,"array([2.15635388, 1.04150701])"
9588,5133,"array([2.14066022, 1.06231442])"
9589,5136,"array([2.17304173, 1.08701775])"
9590,5138,"array([2.10207742, 1.09302314])"
9591,5139,"array([2.18413582, 1.12118764])"
9592,5140,"array([2.16969942, 1.07187079])"
9593,9713,"array([2.11723981, 1.0847797 ])"
9594,11436,"array([2.11013115, 1.09209332])"
9595,2820,"array([2.07869963, 1.03718973])"
9596,8964,"array([2.08280982, 1.0539737 ])"
9597,6033,"array([2.0958471 , 1.05144113])"
9598,7228,"array([2.0814788 , 1.05718056])"
9599,8272,"array([2.08617338, 1.04612417])"
9600,11506,"array([2.10283009, 1.04495779])"
9601,8802,"array([2.08525905, 1.09015792])"
9602,9420,"array([2.09963369, 1.10229216])"
9603,7830,"array([2.08067513, 1.06364009])"
9604,12275,"array([2.09448916, 1.11187597])"
9605,11329,"array([2.08233353, 1.05145709])"
9606,8888,"array([2.11125016, 1.05419196])"
9607,10956,"array([2.07653332, 1.07738816])"
9608,5562,"array([2.10031519, 1.03942067])"
9609,10067,"array([2.10943701, 1.10264089])"
9610,12258,"array([2.09167131, 1.05523871])"
9611,7788,"array([2.09107866, 1.09654159])"
9612,12438,"array([2.10118202, 1.04363515])"
9613,5976,"array([2.08124382, 1.08826511])"
9614,5206,"array([2.09107959, 1.04677542])"
9615,11660,"array([2.11380901, 1.10029666])"
9616,5160,"array([2.09680062, 1.09435423])"
9617,5161,"array([2.10765261, 1.02815824])"
9618,5165,"array([2.15904867, 1.03087148])"
9619,5169,"array([2.01056992, 1.08341692])"
9620,5181,"array([2.15915582, 1.05659964])"
9621,5191,"array([2.17704432, 1.07887708])"
9622,5192,"array([2.18393824, 1.07737705])"
9623,2682,"array([2.18114579, 1.09209829])"
9624,2829,"array([2.21526345, 1.0765101 ])"
9625,6785,"array([2.18243726, 1.08729623])"
9626,5194,"array([2.08262797, 1.07634482])"
9627,5199,"array([2.15722567, 1.02476791])"
9628,5205,"array([2.15635261, 1.02222165])"
9629,5208,"array([2.0963932 , 1.03925198])"
9630,5209,"array([2.01740172, 1.01953779])"
9631,5211,"array([2.12095568, 1.00012009])"
9632,5216,"array([2.14240543, 1.15619232])"
9633,5220,"array([2.16170095, 1.01107093])"
9634,5222,"array([2.1962727 , 1.05293287])"
9635,5223,"array([2.17138395, 1.03621417])"
9636,5225,"array([2.0784245 , 1.04922375])"
9637,11490,"array([2.14653857, 1.08815809])"
9638,9063,"array([2.16244587, 1.05908111])"
9639,5227,"array([2.12017894, 1.04751991])"
9640,5228,"array([2.18923927, 1.05041955])"
9641,2458,"array([2.20444783, 1.05667064])"
9642,5440,"array([2.16880053, 1.05420559])"
9643,11718,"array([2.17626635, 1.03743521])"
9644,5235,"array([2.12963803, 1.0277946 ])"
9645,5238,"array([2.0812648 , 1.06408512])"
9646,8307,"array([2.11900665, 1.11107036])"
9647,5966,"array([2.12044903, 1.06526914])"
9648,11564,"array([2.12212522, 1.10993252])"
9649,5243,"array([2.11073086, 1.10284258])"
9650,5248,"array([2.14290839, 1.05555104])"
9651,5250,"array([2.01532567, 1.09752596])"
9652,5253,"array([2.1259101 , 1.09176926])"
9653,5395,"array([2.17205796, 1.06540483])"
9654,5255,"array([2.19606356, 1.01293308])"
9655,12267,"array([2.1748133 , 1.03145381])"
9656,5259,"array([2.20451522, 1.07798793])"
9657,5270,"array([2.08930076, 1.03432497])"
9658,5278,"array([2.12597635, 1.12573548])"
9659,11729,"array([2.23207089, 1.06052251])"
9660,828,"array([2.14813652, 1.10478322])"
9661,10380,"array([2.1233119 , 1.10949672])"
9662,5295,"array([2.13399263, 1.10258668])"
9663,5296,"array([2.07972384, 1.09722535])"
9664,5298,"array([2.1503812 , 1.09392821])"
9665,5305,"array([2.19317135, 1.0718698 ])"
9666,5313,"array([2.15766244, 1.07312474])"
9667,6221,"array([2.15398318, 1.06221829])"
9668,5315,"array([2.12209292, 1.10873321])"
9669,5318,"array([2.11442984, 1.02317696])"
9670,5324,"array([2.10996337, 1.10778842])"
9671,5326,"array([2.17845454, 1.05283413])"
9672,5328,"array([2.13342842, 1.06754057])"
9673,5330,"array([2.11992031, 1.03687439])"
9674,5332,"array([2.11100848, 1.05605062])"
9675,5333,"array([2.16824295, 1.0360039 ])"
9676,5334,"array([2.13699351, 1.10891311])"
9677,5336,"array([2.11485998, 1.04918385])"
9678,11550,"array([2.04947273, 0.98602017])"
9679,6329,"array([2.04457301, 0.98174777])"
9680,5344,"array([2.16071959, 1.04465975])"
9681,11667,"array([2.1744356 , 1.03686611])"
9682,5346,"array([2.10471789, 1.06491113])"
9683,5350,"array([2.15196701, 1.09257241])"
9684,10970,"array([2.09741311, 1.02262325])"
9685,7525,"array([2.08238953, 1.034132  ])"
9686,10551,"array([2.13141962, 1.04465802])"
9687,6844,"array([2.13126662, 1.03466999])"
9688,8907,"array([2.13132559, 1.04328575])"
9689,6295,"array([2.12590414, 1.05485444])"
9690,5370,"array([2.01340904, 1.08161972])"
9691,5372,"array([2.15357171, 1.04018984])"
9692,9863,"array([2.04756185, 1.12357768])"
9693,5386,"array([2.10869734, 1.03597843])"
9694,5400,"array([2.17123297, 1.06039336])"
9695,10352,"array([2.15783919, 1.06199322])"
9696,5407,"array([2.13482456, 1.02331155])"
9697,11226,"array([2.13120543, 1.04646335])"
9698,5412,"array([2.08223776, 1.04581115])"
9699,10121,"array([2.1577358 , 1.03578358])"
9700,5420,"array([2.12771218, 1.02531837])"
9701,5421,"array([2.07422304, 1.12394141])"
9702,7851,"array([2.16530253, 1.10308418])"
9703,2040,"array([2.17642677, 1.08189677])"
9704,9034,"array([2.16734348, 1.03379421])"
9705,5427,"array([2.14574886, 1.03116672])"
9706,5429,"array([2.15398813, 1.03581076])"
9707,5430,"array([2.13413824, 1.12252728])"
9708,5431,"array([2.24480775, 1.09097503])"
9709,6891,"array([2.22935109, 1.08946375])"
9710,5671,"array([2.12809877, 1.0800854 ])"
9711,5438,"array([2.10223214, 1.05563389])"
9712,5444,"array([2.1468439 , 1.06367773])"
9713,2214,"array([2.18344966, 1.04458792])"
9714,11817,"array([2.18543366, 1.0493521 ])"
9715,6613,"array([2.08841984, 1.06572082])"
9716,7516,"array([2.10450115, 1.05586092])"
9717,5447,"array([2.15444911, 1.05046278])"
9718,5448,"array([2.09189111, 1.01593297])"
9719,7912,"array([2.07462117, 1.03797699])"
9720,3416,"array([2.13838177, 1.03658025])"
9721,5716,"array([2.13294626, 1.03426575])"
9722,4248,"array([2.11604747, 1.02602249])"
9723,2821,"array([2.22496517, 1.09561585])"
9724,1741,"array([2.22046236, 1.1036087 ])"
9725,6234,"array([2.22447255, 1.10071352])"
9726,9177,"array([2.18536509, 1.08380409])"
9727,1421,"array([2.22188523, 1.10582004])"
9728,5551,"array([2.22341208, 1.10307328])"
9729,6103,"array([2.22184987, 1.09624319])"
9730,7305,"array([2.22079648, 1.10078285])"
9731,6847,"array([2.2223065 , 1.09873901])"
9732,9798,"array([2.22527779, 1.09810922])"
9733,5460,"array([2.09973887, 1.05139706])"
9734,5470,"array([2.19392675, 1.0447757 ])"
9735,5473,"array([2.10140462, 1.04003562])"
9736,5474,"array([2.15820212, 1.0235662 ])"
9737,5479,"array([2.13866028, 1.12634941])"
9738,9996,"array([2.15526967, 1.1530134 ])"
9739,5481,"array([2.13659626, 1.05217696])"
9740,8583,"array([2.10700417, 1.04550397])"
9741,10897,"array([2.11346108, 1.04286834])"
9742,10916,"array([2.12398998, 1.09847474])"
9743,9762,"array([2.13019335, 1.05780529])"
9744,7823,"array([2.12711806, 1.0632035 ])"
9745,11542,"array([2.11386901, 1.03241364])"
9746,11736,"array([2.13343826, 1.0448791 ])"
9747,10165,"array([2.11892765, 1.04391538])"
9748,1623,"array([2.14541652, 1.09959616])"
9749,8261,"array([2.08546025, 1.06841058])"
9750,10393,"array([2.10946088, 1.02907937])"
9751,12542,"array([2.13102714, 1.07936506])"
9752,5901,"array([2.1146431, 1.0469545])"
9753,11611,"array([2.13176483, 1.08815679])"
9754,12215,"array([2.12187775, 1.09985251])"
9755,11635,"array([2.12730062, 1.05126176])"
9756,12027,"array([2.10964083, 1.02776963])"
9757,6316,"array([2.10600107, 1.02951895])"
9758,5185,"array([2.11249125, 1.03306368])"
9759,9318,"array([2.13949771, 1.08926875])"
9760,5488,"array([2.13223369, 1.10842464])"
9761,5489,"array([2.16052255, 1.04266597])"
9762,5490,"array([2.10233357, 1.02503083])"
9763,11003,"array([2.08815997, 1.01938583])"
9764,5492,"array([2.13203065, 1.13045923])"
9765,5496,"array([2.1709003 , 1.04591958])"
9766,10663,"array([2.15914596, 1.03234527])"
9767,5499,"array([2.12330466, 1.09104028])"
9768,5504,"array([2.08618323, 1.05321532])"
9769,11612,"array([2.04524966, 0.99845093])"
9770,5510,"array([2.12459455, 1.0324082 ])"
9771,5513,"array([2.1755915 , 1.07137225])"
9772,12076,"array([2.20881718, 1.06891329])"
9773,5189,"array([2.20935976, 1.07184068])"
9774,5516,"array([2.03506552, 1.03303367])"
9775,5523,"array([2.14688323, 1.03073079])"
9776,5525,"array([2.05457868, 1.03686122])"
9777,5526,"array([2.14152056, 1.00713458])"
9778,11000,"array([2.13545308, 1.01953563])"
9779,8629,"array([2.14588919, 0.99435488])"
9780,5528,"array([2.1591623 , 1.16103442])"
9781,5529,"array([2.09046627, 1.03263248])"
9782,9866,"array([2.16489556, 1.10769222])"
9783,5532,"array([2.18161951, 1.10341518])"
9784,5533,"array([2.19766974, 1.06354906])"
9785,5536,"array([2.11848273, 1.13066737])"
9786,5538,"array([2.16005122, 1.08378229])"
9787,5545,"array([2.08706987, 1.14047866])"
9788,5546,"array([2.03192827, 1.08260397])"
9789,966,"array([2.0965596, 1.0329281])"
9790,9785,"array([2.11607327, 1.04539848])"
9791,5683,"array([2.11544339, 1.04374028])"
9792,8784,"array([2.09343443, 1.06398937])"
9793,6345,"array([2.09441915, 1.05991668])"
9794,12597,"array([2.08756983, 1.08003881])"
9795,8508,"array([2.12092665, 1.04524395])"
9796,6198,"array([2.13467269, 1.0900029 ])"
9797,5567,"array([2.08126077, 1.09996264])"
9798,5572,"array([2.16916775, 1.07086183])"
9799,5574,"array([2.116079  , 1.12077298])"
9800,5575,"array([2.12233913, 1.036523  ])"
9801,5580,"array([2.17827932, 1.04440197])"
9802,5582,"array([2.09691264, 1.12441581])"
9803,5587,"array([2.1484509 , 1.06487747])"
9804,5590,"array([2.13830504, 1.04941213])"
9805,5593,"array([2.10436419, 1.11510258])"
9806,5597,"array([2.14598208, 1.09229288])"
9807,11062,"array([2.17186623, 1.10183279])"
9808,9815,"array([2.01251403, 1.09646126])"
9809,5599,"array([2.14903911, 1.13891404])"
9810,6306,"array([2.13424569, 1.11490053])"
9811,5605,"array([2.12267577, 1.04859223])"
9812,5607,"array([2.16656944, 1.05641885])"
9813,5617,"array([2.17288935, 1.0525742 ])"
9814,5619,"array([2.13708859, 1.10680061])"
9815,5621,"array([2.13643893, 1.08437022])"
9816,11594,"array([2.12316918, 1.06221387])"
9817,5627,"array([2.16012861, 1.06677262])"
9818,11234,"array([2.1382734 , 1.05460068])"
9819,4361,"array([2.19738546, 1.06669451])"
9820,5634,"array([2.05217912, 1.03286691])"
9821,8417,"array([2.18171866, 1.11430441])"
9822,5639,"array([2.13701238, 1.03349655])"
9823,5648,"array([2.08503983, 1.10771562])"
9824,5650,"array([2.08377253, 1.04508367])"
9825,8599,"array([2.20405307, 1.11092494])"
9826,10652,"array([2.20084894, 1.10555185])"
9827,5655,"array([2.14384155, 1.10975276])"
9828,5656,"array([2.15095915, 1.03953803])"
9829,9323,"array([2.14917873, 1.09907443])"
9830,782,"array([2.14471707, 1.10326967])"
9831,12343,"array([2.13498036, 1.07655104])"
9832,1426,"array([2.13141172, 1.10574161])"
9833,1210,"array([2.16713582, 1.10299066])"
9834,11724,"array([2.15255356, 1.09824178])"
9835,5451,"array([2.1646166, 1.1049753])"
9836,4292,"array([2.14892059, 1.10935852])"
9837,5466,"array([2.15876812, 1.09943271])"
9838,2861,"array([2.14901741, 1.10197401])"
9839,10785,"array([2.15104127, 1.09697106])"
9840,4319,"array([2.16174995, 1.1095248 ])"
9841,9045,"array([2.13950567, 1.07917116])"
9842,5494,"array([2.15143267, 1.09974403])"
9843,10992,"array([2.13939462, 1.05440196])"
9844,12002,"array([2.16368705, 1.11225151])"
9845,292,"array([2.16598009, 1.10460832])"
9846,10817,"array([2.16239889, 1.11179968])"
9847,7327,"array([2.13030426, 1.10554826])"
9848,11959,"array([2.13092729, 1.06469176])"
9849,4960,"array([2.162613  , 1.10757622])"
9850,11428,"array([2.11411442, 1.09608493])"
9851,8284,"array([2.1351576 , 1.04675129])"
9852,5661,"array([2.13773731, 1.09556241])"
9853,12160,"array([2.08699823, 1.03275786])"
9854,5676,"array([2.04508073, 1.03649222])"
9855,5677,"array([2.08383016, 1.04183596])"
9856,6129,"array([2.13699076, 1.13683615])"
9857,6993,"array([2.13623853, 1.1383959 ])"
9858,5685,"array([2.16000734, 1.09056467])"
9859,5687,"array([2.13901231, 1.07586283])"
9860,5688,"array([2.14750616, 1.08511668])"
9861,5691,"array([2.10596398, 1.05737195])"
9862,5693,"array([2.14749583, 1.05407786])"
9863,5697,"array([2.11530622, 1.14242521])"
9864,7365,"array([2.15026598, 1.06042965])"
9865,8679,"array([2.1381915 , 1.07528733])"
9866,7574,"array([2.16881064, 1.09989175])"
9867,4904,"array([2.16877793, 1.09656774])"
9868,11279,"array([2.14234938, 1.06239211])"
9869,5713,"array([2.12109699, 0.99693234])"
9870,5719,"array([2.08175711, 1.0861965 ])"
9871,5720,"array([2.16398496, 1.03079179])"
9872,5725,"array([2.13533828, 1.12057511])"
9873,6008,"array([2.06332159, 1.04025787])"
9874,6393,"array([2.07166625, 1.04502419])"
9875,7459,"array([2.07482483, 1.04346293])"
9876,10423,"array([2.11571713, 1.10545916])"
9877,1516,"array([2.12879259, 1.03697008])"
9878,7565,"array([2.12577484, 1.10086378])"
9879,5731,"array([2.18321914, 1.09220032])"
9880,6371,"array([2.14714876, 1.06773933])"
9881,5734,"array([2.13906068, 1.09761954])"
9882,5738,"array([2.03190998, 1.06858075])"
9883,5742,"array([2.12799576, 1.1033763 ])"
9884,5743,"array([2.11510313, 1.11220275])"
9885,5745,"array([2.19408886, 0.99399296])"
9886,7144,"array([2.1833477 , 1.00404389])"
9887,8780,"array([2.19816225, 0.99258027])"
9888,5750,"array([2.16462956, 1.05431801])"
9889,5755,"array([2.16264296, 1.02547565])"
9890,5756,"array([2.13612726, 1.06399824])"
9891,9472,"array([2.13995082, 1.05662704])"
9892,5764,"array([2.13682735, 1.0685426 ])"
9893,5768,"array([2.14605204, 1.07933916])"
9894,6763,"array([2.16958097, 1.09202677])"
9895,5775,"array([2.14315082, 1.09759666])"
9896,9805,"array([2.10256952, 1.1304477 ])"
9897,346,"array([2.20912857, 1.10935961])"
9898,10051,"array([2.21057544, 1.10718042])"
9899,11963,"array([2.20921821, 1.11191217])"
9900,9154,"array([2.1896882, 1.0858343])"
9901,5786,"array([2.14514246, 1.03564558])"
9902,7337,"array([2.16162436, 1.00462716])"
9903,5787,"array([2.06834578, 1.03944753])"
9904,5788,"array([2.09806171, 1.04042073])"
9905,5793,"array([2.14721674, 1.0457533 ])"
9906,10303,"array([2.10962939, 1.12161087])"
9907,5797,"array([2.11184896, 1.09770335])"
9908,5817,"array([2.12442288, 1.03013036])"
9909,5827,"array([2.1178477 , 1.08270357])"
9910,379,"array([2.13447118, 1.09095806])"
9911,5830,"array([2.19094991, 1.07526457])"
9912,5832,"array([2.16413597, 1.0905874 ])"
9913,5835,"array([2.09844314, 1.12943981])"
9914,5837,"array([2.14002599, 1.11661089])"
9915,5841,"array([2.05387023, 1.00586858])"
9916,11587,"array([2.07070111, 1.03081738])"
9917,8399,"array([2.12425106, 1.07009622])"
9918,8871,"array([2.14387787, 1.11798015])"
9919,11131,"array([2.08758867, 1.09855514])"
9920,5845,"array([2.1219321 , 1.02516518])"
9921,5848,"array([2.12114649, 1.05722397])"
9922,5852,"array([2.09033327, 1.03884551])"
9923,5856,"array([2.0864564 , 1.04772638])"
9924,5860,"array([2.08937667, 1.02067631])"
9925,5871,"array([2.02358633, 1.11582649])"
9926,5874,"array([2.16081883, 1.05556897])"
9927,5877,"array([2.19059057, 1.05739253])"
9928,10907,"array([2.06927823, 1.03606623])"
9929,5879,"array([2.15230731, 1.08658944])"
9930,5880,"array([2.09611767, 0.99383383])"
9931,5881,"array([2.15594693, 1.07072033])"
9932,5803,"array([2.17129665, 1.08674811])"
9933,5883,"array([2.14024652, 1.05329946])"
9934,5887,"array([2.10632242, 1.0479813 ])"
9935,8178,"array([2.12417119, 1.1270885 ])"
9936,10167,"array([2.13117783, 1.12500042])"
9937,6768,"array([2.13469036, 1.12447037])"
9938,10446,"array([2.11494512, 1.13539502])"
9939,12535,"array([2.12289002, 1.12737708])"
9940,5891,"array([2.13607606, 1.04700937])"
9941,11782,"array([2.13227794, 1.05402297])"
9942,6476,"array([2.1375802 , 1.04167186])"
9943,5903,"array([2.09240921, 1.04113052])"
9944,5904,"array([2.14132817, 1.06037724])"
9945,4181,"array([2.14602438, 1.05568771])"
9946,5907,"array([2.15689593, 1.06804736])"
9947,5912,"array([2.11165074, 1.13323057])"
9948,5913,"array([2.1211306 , 1.11903922])"
9949,5915,"array([2.15372388, 1.03884704])"
9950,5917,"array([2.18995027, 1.0627249 ])"
9951,5920,"array([2.13024924, 1.08219107])"
9952,5921,"array([2.13455093, 1.0251177 ])"
9953,5924,"array([2.08550644, 1.0481674 ])"
9954,5927,"array([2.08222344, 1.04967513])"
9955,5928,"array([2.0941504 , 1.01692097])"
9956,5930,"array([2.19501147, 1.09862833])"
9957,5937,"array([2.1860249 , 1.04025337])"
9958,10171,"array([2.19079786, 1.07073704])"
9959,6812,"array([2.18549512, 1.04740749])"
9960,8257,"array([2.18976954, 1.07620645])"
9961,6422,"array([2.15573548, 1.06465468])"
9962,6220,"array([2.19555684, 1.06128718])"
9963,5939,"array([2.09891674, 1.03111863])"
9964,5941,"array([2.10428758, 1.02078429])"
9965,5943,"array([2.14077078, 1.08439944])"
9966,5945,"array([2.13042469, 1.03673989])"
9967,5949,"array([2.08547392, 1.03052871])"
9968,5950,"array([2.08161805, 1.08518733])"
9969,5953,"array([2.11820134, 1.03283952])"
9970,5954,"array([2.17244991, 1.09658823])"
9971,5955,"array([2.08917339, 1.03184486])"
9972,5959,"array([2.11669424, 1.03250395])"
9973,9073,"array([2.18513541, 1.11504805])"
9974,5977,"array([2.21667368, 1.04617505])"
9975,8253,"array([2.18913939, 1.05633107])"
9976,147,"array([2.23828872, 1.04119237])"
9977,2557,"array([2.23706159, 1.03751312])"
9978,10435,"array([2.11208903, 1.12260129])"
9979,5980,"array([2.07639306, 1.04094585])"
9980,5991,"array([2.13135749, 1.05486462])"
9981,12440,"array([2.09949552, 1.10312625])"
9982,8505,"array([2.09280895, 1.03997992])"
9983,5993,"array([2.13285458, 1.09436312])"
9984,5998,"array([2.14026812, 1.00629434])"
9985,7803,"array([2.11205238, 1.03058546])"
9986,6009,"array([2.12132917, 1.1249033 ])"
9987,8586,"array([2.10305372, 1.04153296])"
9988,6012,"array([2.19224738, 1.05163617])"
9989,6018,"array([2.10547827, 1.1083362 ])"
9990,11472,"array([2.01831746, 1.10977651])"
9991,6025,"array([2.19861306, 1.16023078])"
9992,868,"array([2.16670649, 1.11920685])"
9993,1305,"array([2.16845781, 1.11350882])"
9994,9097,"array([2.13725121, 1.08374065])"
9995,9234,"array([2.14934512, 1.05259327])"
9996,7978,"array([2.17094982, 1.06824368])"
9997,11451,"array([2.15874168, 1.0764743 ])"
9998,7878,"array([2.16596784, 1.11632929])"
9999,12233,"array([2.15056055, 1.10068589])"
10000,11553,"array([2.16922015, 1.10176029])"
10001,10795,"array([2.1635786 , 1.12063707])"
10002,1848,"array([2.1655426 , 1.11784523])"
10003,3183,"array([2.14295746, 1.10556958])"
10004,1816,"array([2.16897022, 1.11530825])"
10005,6494,"array([2.17110498, 1.09829368])"
10006,11406,"array([2.1532918 , 1.10051772])"
10007,3373,"array([2.15890371, 1.07172294])"
10008,9083,"array([2.14196726, 1.0524915 ])"
10009,956,"array([2.16751453, 1.10107875])"
10010,9364,"array([2.16721658, 1.1153097 ])"
10011,6029,"array([2.02006612, 1.13699246])"
10012,6032,"array([2.09969916, 1.02762275])"
10013,6036,"array([2.15590135, 1.02367408])"
10014,8761,"array([2.02753253, 1.09272093])"
10015,8412,"array([2.13695553, 1.11369024])"
10016,6962,"array([2.14257851, 1.08155775])"
10017,9396,"array([2.18079276, 1.07290743])"
10018,6050,"array([2.09448369, 1.03822119])"
10019,6054,"array([2.1481192, 1.0657119])"
10020,6228,"array([2.16838797, 1.05547294])"
10021,6058,"array([2.09067428, 1.02160923])"
10022,7006,"array([2.1784069 , 1.05004374])"
10023,9240,"array([2.19811965, 1.0460488 ])"
10024,4490,"array([2.19663684, 1.04428694])"
10025,11502,"array([2.19600428, 1.04829365])"
10026,6696,"array([2.19804048, 1.04807213])"
10027,965,"array([2.19728238, 1.0500348 ])"
10028,11795,"array([2.19997776, 1.04825274])"
10029,6914,"array([2.16635996, 1.04439116])"
10030,214,"array([2.1958439 , 1.04636768])"
10031,6831,"array([2.19959947, 1.05053282])"
10032,6061,"array([2.18692424, 1.0843574 ])"
10033,6066,"array([2.13316139, 1.11234129])"
10034,6068,"array([2.12703552, 1.03368297])"
10035,4157,"array([2.20682669, 1.07071427])"
10036,8647,"array([2.16343395, 1.03279719])"
10037,10657,"array([2.15261161, 1.04394413])"
10038,2544,"array([2.16914189, 1.039923  ])"
10039,6075,"array([2.14264198, 1.0369799 ])"
10040,6905,"array([2.16259057, 1.03157254])"
10041,9259,"array([2.15960583, 1.04531496])"
10042,4111,"array([2.15986015, 1.05493082])"
10043,12588,"array([2.15231647, 1.09101406])"
10044,10743,"array([2.17587692, 1.06001698])"
10045,5524,"array([2.15508108, 1.09212933])"
10046,8953,"array([2.15027697, 1.09043813])"
10047,6079,"array([2.13639577, 1.09152345])"
10048,11166,"array([2.14130961, 1.10997163])"
10049,6080,"array([2.18767667, 1.10759096])"
10050,6089,"array([2.15101503, 1.05082123])"
10051,8908,"array([2.13453532, 1.05860878])"
10052,7014,"array([2.15549071, 1.04862344])"
10053,6090,"array([2.13884204, 1.08220543])"
10054,12323,"array([2.13784983, 1.08216305])"
10055,9816,"array([2.16139314, 1.06699676])"
10056,8989,"array([2.15760092, 1.07041069])"
10057,6895,"array([2.13989409, 1.06856663])"
10058,6095,"array([2.08404288, 1.08871927])"
10059,6102,"array([2.18055251, 1.04002799])"
10060,6107,"array([2.13127246, 1.06326008])"
10061,6114,"array([2.14366697, 1.06071306])"
10062,6119,"array([2.13978143, 1.09564562])"
10063,6125,"array([2.1162816 , 1.04211414])"
10064,3249,"array([2.10580686, 1.1211427 ])"
10065,101,"array([2.1274362 , 1.11303655])"
10066,9636,"array([2.10287239, 1.1214198 ])"
10067,10327,"array([2.10954981, 1.1195529 ])"
10068,9550,"array([2.11439043, 1.11508487])"
10069,6468,"array([2.13020774, 1.11402825])"
10070,7321,"array([2.11373952, 1.05966175])"
10071,2501,"array([2.07913973, 1.09070096])"
10072,11186,"array([2.08013914, 1.07749369])"
10073,12019,"array([2.12867963, 1.07635341])"
10074,990,"array([2.13050376, 1.11511681])"
10075,8183,"array([2.11061556, 1.12027402])"
10076,5568,"array([2.0997811 , 1.03496161])"
10077,3548,"array([2.08262562, 1.04205368])"
10078,5307,"array([2.08954959, 1.1132682 ])"
10079,1124,"array([2.10135009, 1.03846283])"
10080,11429,"array([2.08378837, 1.04290818])"
10081,10639,"array([2.08232262, 1.07047411])"
10082,338,"array([2.0868979 , 1.10387373])"
10083,9900,"array([2.10940545, 1.09324506])"
10084,10314,"array([2.13570153, 1.0533081 ])"
10085,6814,"array([2.08204594, 1.07866674])"
10086,8374,"array([2.14212943, 1.09361836])"
10087,2827,"array([2.1115592 , 1.11917049])"
10088,10753,"array([2.12760752, 1.05608832])"
10089,5306,"array([2.1231317 , 1.12010835])"
10090,2866,"array([2.12723602, 1.11534961])"
10091,6897,"array([2.1466135 , 1.05879047])"
10092,2097,"array([2.09305918, 1.03605259])"
